sample_id,cluster_sample_id,plant,date,label,split,fold,feat_400.00,feat_405.04,feat_410.08,feat_415.13,feat_420.17,feat_425.21,feat_430.25,feat_435.29,feat_440.34,feat_445.38,feat_450.42,feat_455.46,feat_460.50,feat_465.55,feat_470.59,feat_475.63,feat_480.67,feat_485.71,feat_490.76,feat_495.80,feat_500.84,feat_505.88,feat_510.92,feat_515.97,feat_521.01,feat_526.05,feat_531.09,feat_536.13,feat_541.18,feat_546.22,feat_551.26,feat_556.30,feat_561.34,feat_566.39,feat_571.43,feat_576.47,feat_581.51,feat_586.55,feat_591.60,feat_596.64,feat_601.68,feat_606.72,feat_611.76,feat_616.81,feat_621.85,feat_626.89,feat_631.93,feat_636.97,feat_642.02,feat_647.06,feat_652.10,feat_657.14,feat_662.18,feat_667.23,feat_672.27,feat_677.31,feat_682.35,feat_687.39,feat_692.44,feat_697.48,feat_702.52,feat_707.56,feat_712.61,feat_717.65,feat_722.69,feat_727.73,feat_732.77,feat_737.82,feat_742.86,feat_747.90,feat_752.94,feat_757.98,feat_763.03,feat_768.07,feat_773.11,feat_778.15,feat_783.19,feat_788.24,feat_793.28,feat_798.32,feat_803.36,feat_808.40,feat_813.45,feat_818.49,feat_823.53,feat_828.57,feat_833.61,feat_838.66,feat_843.70,feat_848.74,feat_853.78,feat_858.82,feat_863.87,feat_868.91,feat_873.95,feat_878.99,feat_884.03,feat_889.08,feat_894.12,feat_899.16,feat_904.20,feat_909.24,feat_914.29,feat_919.33,feat_924.37,feat_929.41,feat_934.45,feat_939.50,feat_944.54,feat_949.58,feat_954.62,feat_959.66,feat_964.71,feat_969.75,feat_974.79,feat_979.83,feat_984.87,feat_989.92,feat_994.96,feat_1000.00
VN_BS_3-9_3-12_20250416_raw_vnir_cube_bottom_right_mean_spectrum,VN_MD_BS_3-12_20250416_raw_vnir,MD_3-12,20250416,MD,test,-1,0.5376381278038025,0.4482553601264953,0.3680202662944793,0.2969289720058441,0.234992578625679,0.1822020411491394,0.1199380680918693,0.076291337609291,0.061194323003292,0.0689028427004814,0.0733171477913856,0.0727415606379509,0.0706057921051979,0.0685100480914115,0.0674566701054573,0.0678667575120925,0.0698622986674308,0.0737968757748603,0.0807431191205978,0.0916837751865387,0.1072812378406524,0.1278105825185775,0.152589663863182,0.1799202412366867,0.2075359225273132,0.2331962883472442,0.2549374103546142,0.271196186542511,0.2811854481697082,0.2847622334957123,0.2823931574821472,0.2750084102153778,0.2637707889080047,0.2499184757471084,0.2348523139953613,0.2201557457447052,0.2070148736238479,0.1958374381065368,0.1863444596529007,0.1778324097394943,0.1697080880403518,0.1617898195981979,0.1541430354118347,0.14679054915905,0.1396344155073166,0.1325709074735641,0.1255092769861221,0.1182893365621566,0.1108239591121673,0.1034124493598938,0.0968204364180564,0.0920480787754058,0.0902076587080955,0.092873714864254,0.1023109629750251,0.1209463477134704,0.1505190879106521,0.1915838867425918,0.2435007393360138,0.3045486211776733,0.371971845626831,0.4422057569026947,0.5116217732429504,0.5773470997810364,0.6374400854110718,0.6904330253601074,0.7353115677833557,0.7716811299324036,0.7999001145362854,0.8208838105201721,0.8358723521232605,0.8462570905685425,0.8533588647842407,0.8582674264907837,0.8616703748703003,0.8639782071113586,0.8655067086219788,0.8664478063583374,0.8670016527175903,0.8672593235969543,0.8672999143600464,0.8671776652336121,0.8669682741165161,0.8666958808898926,0.8663771152496338,0.8660252094268799,0.8656094074249268,0.865159809589386,0.8646580576896667,0.864117443561554,0.8635794520378113,0.8630203008651733,0.862453281879425,0.8618826270103455,0.8612993359565735,0.8607096672058105,0.8600730895996094,0.8593509197235107,0.8584814071655273,0.8574258685112,0.8561262488365173,0.854548990726471,0.852612316608429,0.850258469581604,0.8474007844924927,0.8439858555793762,0.8399884104728699,0.8354829549789429,0.8306199312210083,0.8256033062934875,0.8206712603569031,0.8160516619682312,0.8118572235107422,0.8081080317497253,0.8047221899032593,0.8012368679046631,0.7979390025138855,0.7948166728019714,0.7918710112571716,0.789108157157898
VN_BS_3-5_3-8_20250423_raw_vnir_cube.npy_top_left_mean_spectrum,,SD_3-5,20250423,SD,train,0,0.4502390623092651,0.3746460974216461,0.3073694407939911,0.2484095394611358,0.1977667808532714,0.155440405011177,0.107821486890316,0.0779077783226966,0.0680021345615387,0.0742437988519668,0.0798529312014579,0.0821786597371101,0.0835647657513618,0.084298089146614,0.085030011832714,0.0859237238764762,0.087514117360115,0.0900362133979797,0.0938363820314407,0.0995186120271682,0.1075467094779014,0.1178916469216346,0.1298312842845916,0.14273601770401,0.1554524898529052,0.1670268923044204,0.1767601519823074,0.1840336620807647,0.1885852813720703,0.190423235297203,0.1897952407598495,0.187120720744133,0.1828120499849319,0.1773481369018554,0.1712673455476761,0.1652667075395584,0.1599039286375045,0.1553297191858291,0.1514176130294799,0.1478924751281738,0.1445349156856537,0.1412859112024307,0.138155847787857,0.1350878030061721,0.1319536119699478,0.1287436336278915,0.1254924535751342,0.1222101598978042,0.1189323216676712,0.1158472523093223,0.1133732348680496,0.1120740473270416,0.1126618161797523,0.1160594820976257,0.1234240382909774,0.1359859853982925,0.1546557694673538,0.1797031760215759,0.2107392847537994,0.2469223588705063,0.2870965003967285,0.3298137784004211,0.3734980821609497,0.4166720509529114,0.4580193161964416,0.4963615834712982,0.5306755304336548,0.5602324604988098,0.5847271680831909,0.6043740510940552,0.6199139356613159,0.6323683261871338,0.6426262855529785,0.6512774229049683,0.6587279438972473,0.6652936339378357,0.6711828112602234,0.6764879822731018,0.6812316179275513,0.6854836344718933,0.6893791556358337,0.6929982304573059,0.6963014006614685,0.6992484331130981,0.7018606066703796,0.7041664123535156,0.706125020980835,0.7077124714851379,0.7090383172035217,0.7103736400604248,0.7119902968406677,0.7140170335769653,0.7164146304130554,0.7190794944763184,0.7218980193138123,0.7247775197029114,0.7276242971420288,0.7303223609924316,0.7327888011932373,0.7349686622619629,0.7367827892303467,0.7380787134170532,0.7386904954910278,0.7386142611503601,0.7380704879760742,0.7374087572097778,0.736925482749939,0.7367217540740967,0.7367172241210938,0.7367057204246521,0.7365005612373352,0.735978364944458,0.7350335121154785,0.7337826490402222,0.732466459274292,0.7320065498352051,0.731783926486969,0.7317994236946106,0.7320517897605896,0.7325415015220642
VN_BS_3-5_3-8_20250422_raw_vnir_cube.npy_top_left_mean_spectrum,,SD_3-5,20250422,SD,train,0,0.4997091889381408,0.4326934814453125,0.373603343963623,0.3224435746669769,0.2792120575904846,0.2439082413911819,0.2036511600017547,0.1796044409275055,0.1803925782442093,0.1892827004194259,0.1923588961362838,0.1937330365180969,0.1952390074729919,0.1972864270210266,0.1998739689588546,0.2030644416809082,0.2067071348428726,0.2106881290674209,0.2146678417921066,0.2184904068708419,0.222212478518486,0.225791186094284,0.2292037457227707,0.2324216514825821,0.235398918390274,0.2380416095256805,0.2402385771274566,0.2420084178447723,0.2433217018842697,0.24420727789402,0.2447525858879089,0.2449726909399032,0.244890421628952,0.2445502132177353,0.2440245300531387,0.2433790862560272,0.2426700443029403,0.2419280558824539,0.2411617040634155,0.2403526753187179,0.2394920289516449,0.2385965138673782,0.2376989722251892,0.2367840111255645,0.2358118742704391,0.2347698956727981,0.2336817681789398,0.2325424551963806,0.2313246428966522,0.2300490885972976,0.22884002327919,0.227920189499855,0.2275878190994262,0.2281612753868103,0.2299476712942123,0.2331894338130951,0.2380021661520004,0.2443003356456756,0.2518292069435119,0.2602840960025787,0.2693634629249573,0.2787523567676544,0.2881483435630798,0.2972860932350158,0.305913358926773,0.3137947618961334,0.320761501789093,0.3267200589179992,0.3316660821437835,0.3356814980506897,0.3389149904251098,0.3415287435054779,0.3436658382415771,0.3454387187957763,0.346929669380188,0.3482041954994201,0.349336564540863,0.3503994345664978,0.3514342606067657,0.3524352312088012,0.3533935844898224,0.3543094992637634,0.3551685810089111,0.3559627830982208,0.3566842973232269,0.357316106557846,0.357849657535553,0.3582838475704193,0.3586191236972809,0.3588797450065613,0.3591028153896332,0.3593425154685974,0.3596460521221161,0.3600435554981231,0.3605358898639679,0.361078679561615,0.3616009354591369,0.3620451986789703,0.3623795807361603,0.3626108765602112,0.3627554774284363,0.3628261387348175,0.3628053963184356,0.3626684248447418,0.3623899519443512,0.3619768917560577,0.3614751994609833,0.360979676246643,0.3606219291687011,0.3605338335037231,0.3608166873455047,0.3614710867404938,0.3624219894409179,0.3636062741279602,0.3650367558002472,0.3674471080303192,0.3703926801681518,0.3738760352134704,0.3778923451900482,0.3824479579925537
VN_BS_1-9_1-12_20250419_raw_vnir_cube_top_right_mean_spectrum,VN_WW_BS_1-10_20250419_raw_vnir,WW_1-10,20250419,WW,train,4,0.56788170337677,0.4849092960357666,0.4084776043891907,0.3385857939720154,0.2752369940280914,0.2184257954359054,0.1450609266757965,0.0888022109866142,0.0608892068266868,0.0599785186350345,0.0672614499926567,0.0708327516913414,0.0721383392810821,0.0723956376314163,0.0722904279828071,0.072327084839344,0.0731080248951911,0.0753624364733696,0.0801220089197158,0.0885237157344818,0.1016834378242492,0.119914561510086,0.1424663513898849,0.1677114814519882,0.1933467239141464,0.2171244770288467,0.2371308803558349,0.2519498169422149,0.2608800828456878,0.2638318240642547,0.2613389492034912,0.2542977333068847,0.2437990009784698,0.230948343873024,0.2169775962829589,0.203281432390213,0.1909793615341186,0.1805226057767868,0.171685442328453,0.1638258248567581,0.1563882678747177,0.1491927355527877,0.1422418057918548,0.135491281747818,0.1288252472877502,0.1221771538257598,0.1155439242720604,0.1088624373078346,0.1021052449941635,0.0955499708652496,0.0898716524243354,0.0859096348285675,0.0846002027392387,0.0873618498444557,0.0963343754410743,0.1139281466603279,0.1420517861843109,0.1815814226865768,0.2322539240121841,0.2927265763282776,0.360613465309143,0.4326566457748413,0.5053353309631348,0.5756260752677917,0.6411907076835632,0.7001562118530273,0.7511032819747925,0.7932917475700378,0.8267677426338196,0.8522974252700806,0.871102511882782,0.8846441507339478,0.8943670392036438,0.9014187455177308,0.9066060781478882,0.910462498664856,0.9133638739585876,0.9156147241592408,0.9173877835273744,0.9187655448913574,0.9198294281959534,0.9205917716026306,0.9211124181747437,0.9214420914649964,0.9216243624687196,0.921699047088623,0.921671986579895,0.9215437173843384,0.9212956428527832,0.920903205871582,0.9203570485115052,0.9196996092796326,0.918978750705719,0.9182623624801636,0.9175824522972108,0.9169682264328004,0.9163652062416076,0.9157534241676332,0.9150563478469848,0.914197027683258,0.9131209254264832,0.9117425084114076,0.9099647998809814,0.9077006578445436,0.904833197593689,0.9012478590011596,0.8968827724456787,0.8918358683586121,0.886249303817749,0.8803778290748596,0.8745172619819641,0.8689954280853271,0.8640681505203247,0.859900712966919,0.8565387725830078,0.8534676432609558,0.8509315848350525,0.8489205837249756,0.8474501967430115,0.8465164303779602
VN_BS_2-17_2-20_20250417_raw_vnir_cube_bottom_left_mean_spectrum,VN_MD_BS_2-19_20250417_raw_vnir,MD_2-19,20250417,MD,test,-1,0.5071709752082825,0.4143106043338775,0.3323837518692016,0.261384904384613,0.2013191878795623,0.1521842926740646,0.0991924256086349,0.0676143839955329,0.0642721131443977,0.0726807788014411,0.07627934217453,0.0766887217760086,0.0761438235640525,0.0755211636424064,0.0753161907196044,0.0759214460849762,0.0776701122522354,0.0810610428452491,0.0869853124022483,0.0963819175958633,0.1099472939968109,0.1278982311487198,0.1495001018047332,0.1731514036655426,0.1967457979917526,0.2182787358760833,0.2360800355672836,0.2489876598119735,0.256452202796936,0.2584885358810425,0.2556597888469696,0.2487779557704925,0.2387993484735489,0.2267299890518188,0.213713064789772,0.2010926902294159,0.1898684650659561,0.180361121892929,0.1722925901412964,0.1650484651327133,0.1581633687019348,0.1515408754348755,0.1452264040708542,0.1391638368368148,0.1332398951053619,0.1274310797452926,0.1217490881681442,0.1161373332142829,0.1105878874659538,0.1053921356797218,0.1011862605810165,0.09872717410326,0.0989070758223533,0.1032010242342948,0.1137500181794166,0.1327044516801834,0.1614537835121154,0.2002726644277572,0.248339906334877,0.3038384020328522,0.3640479743480682,0.425677090883255,0.4856186211109161,0.5416386127471924,0.5923068523406982,0.6365931034088135,0.6738433837890625,0.7040039896965027,0.727581799030304,0.7454897165298462,0.7588193416595459,0.7686893939971924,0.7761031985282898,0.7817736268043518,0.7862094044685364,0.7896777987480164,0.7924564480781555,0.7947235107421875,0.7966281175613403,0.798195481300354,0.7994024157524109,0.8002671599388123,0.800857663154602,0.8012736439704895,0.8016051054000854,0.8019123077392578,0.80228590965271,0.8027689456939697,0.8034204244613647,0.8042032122612,0.805014431476593,0.8057624101638794,0.8063569664955139,0.8067807555198669,0.8070301413536072,0.8071424961090088,0.8072077631950378,0.8072755336761475,0.8073991537094116,0.8075143694877625,0.8075537085533142,0.8073883652687073,0.8069572448730469,0.8062009215354919,0.8050751090049744,0.8035363554954529,0.8015152812004089,0.7990255355834961,0.7961162328720093,0.7929688692092896,0.789819061756134,0.7870557904243469,0.7850539684295654,0.7841615080833435,0.7845879793167114,0.7854505181312561,0.7871429324150085,0.7896690964698792,0.7930144667625427,0.7971876859664917
VN_BS_3-5_3-8__20250415_raw_vnir_cube_top_left_mean_spectrum,VN_MD_BS_3-5_20250415_raw_vnir,MD_3-5,20250415,MD,test,-1,0.5304704904556274,0.4329193830490112,0.3464946746826172,0.2711955904960632,0.2070246636867523,0.1539774984121322,0.0964750796556472,0.0587406195700168,0.0523154027760028,0.0607146732509136,0.0656739398837089,0.067548468708992,0.0680177062749862,0.0679798647761344,0.068068079650402,0.0687788054347038,0.0706538185477256,0.0744557753205299,0.0812012106180191,0.0919966995716095,0.1076752319931984,0.1283200234174728,0.1530047208070755,0.1799082458019256,0.2067802250385284,0.231388583779335,0.2518670856952667,0.2669725120067596,0.2761676907539367,0.279466837644577,0.2774089872837066,0.2708755135536194,0.2608965933322906,0.2485349029302597,0.235070452094078,0.2219000160694122,0.2100668251514434,0.1999393105506897,0.1912278532981872,0.1832803785800933,0.1755991727113723,0.1681316941976547,0.1609791070222854,0.1541072428226471,0.1473787128925323,0.1407182365655899,0.1340975910425186,0.1274254769086837,0.1206438764929771,0.1140143051743507,0.1082320436835289,0.1042560935020446,0.103371761739254,0.1075550019741058,0.1193281412124633,0.1409525275230407,0.1736554950475692,0.2172904163599014,0.2704785466194153,0.3309032618999481,0.3954940438270569,0.4607977271080017,0.5238128900527954,0.5825421810150146,0.635765016078949,0.6825499534606934,0.7221966981887817,0.7545336484909058,0.7800108194351196,0.799602746963501,0.8144811987876892,0.8258371949195862,0.8346352577209473,0.8416156768798828,0.8472652435302734,0.851955235004425,0.855887234210968,0.8592333197593689,0.8621031641960144,0.8645792007446289,0.8666681051254272,0.8683642148971558,0.8696666955947876,0.8706728219985962,0.8714379072189331,0.8720641732215881,0.8726209998130798,0.8731703162193298,0.8737429976463318,0.8743544816970825,0.8749788403511047,0.8755925297737122,0.8761681914329529,0.8767052292823792,0.8772069215774536,0.8776763081550598,0.8781282901763916,0.8785438537597656,0.8788987994194031,0.8791903257369995,0.8793923854827881,0.8795120716094971,0.8794625401496887,0.8791535496711731,0.8784363269805908,0.8772406578063965,0.8755365610122681,0.8733842372894287,0.8709040284156799,0.8682175874710083,0.8654940724372864,0.8628223538398743,0.8602596521377563,0.8578346371650696,0.8556044697761536,0.8537151217460632,0.8520393967628479,0.850567638874054,0.84932541847229,0.8482851982116699
VN_BS_1-9_1-12_20250422_raw_vnir_cube_top_right_mean_spectrum,VN_WW_BS_1-10_20250422_raw_vnir,WW_1-10,20250422,WW,train,4,0.5545576810836792,0.4751648306846618,0.4019178450107574,0.3348167240619659,0.2738618552684784,0.219048336148262,0.1486611664295196,0.0943071320652961,0.0665841773152351,0.0643235296010971,0.0708923116326332,0.0744335874915123,0.0761293247342109,0.0767773911356926,0.0767247602343559,0.0763506591320037,0.0762330889701843,0.0770795717835426,0.0799006074666976,0.0859044343233108,0.0963911786675453,0.1121686249971389,0.1328135728836059,0.1567760556936264,0.1818140298128128,0.2056303918361663,0.226189836859703,0.2418375462293625,0.2515694797039032,0.2551720738410949,0.2531183063983917,0.2463163137435913,0.2358885705471038,0.2229887694120407,0.2088977992534637,0.1950479745864868,0.1826248466968536,0.1721191108226776,0.163340151309967,0.1556821018457412,0.1485339403152465,0.1416426002979278,0.1349801570177078,0.1285072565078735,0.1221342012286186,0.1158189624547958,0.109538197517395,0.1032227724790573,0.0968600288033485,0.0907192602753639,0.0854308754205703,0.0817891210317611,0.0805855989456176,0.0829551219940185,0.0908039510250091,0.1065369397401809,0.1322797387838363,0.1692797094583511,0.2177405655384063,0.2767793536186218,0.3443649113178253,0.4173774123191833,0.4920761585235595,0.5649741291999817,0.6333637833595276,0.6951763033866882,0.7488719820976257,0.7935816645622253,0.8292701840400696,0.8566423058509827,0.8769551515579224,0.89168781042099,0.9023040533065796,0.9099963903427124,0.9157091379165648,0.9200631380081176,0.9234887361526488,0.9262772798538208,0.9286016821861268,0.9305330514907836,0.932145893573761,0.933476448059082,0.9345873594284058,0.935524046421051,0.9362900853157043,0.9368946552276612,0.937374234199524,0.9377366304397584,0.9379776120185852,0.9381093978881836,0.9381258487701416,0.9380697011947632,0.937974750995636,0.9378847479820251,0.9378253817558287,0.9377758502960204,0.9377288818359376,0.937610924243927,0.9373598098754884,0.936865508556366,0.9361010193824768,0.9349790215492249,0.9334364533424376,0.9313809871673584,0.9287154078483582,0.9253085255622864,0.9211320877075196,0.9162361025810242,0.9107791185379028,0.9049994945526124,0.8992093801498413,0.8936359882354736,0.8884157538414001,0.8836057782173157,0.8791196942329407,0.8746368885040283,0.8703444004058838,0.8662286996841431,0.8623091578483582,0.8585654497146606
VN_BS_3-1_3-4_20250417_raw_vnir_cube_top_left_mean_spectrum,VN_MD_BS_3-1_20250417_raw_vnir,MD_3-1,20250417,MD,train,4,0.511985719203949,0.4188509285449981,0.3363461494445801,0.2644851207733154,0.2032619416713714,0.1526793241500854,0.0970572531223297,0.0634341090917587,0.0571907870471477,0.0637965723872184,0.0658829733729362,0.064664252102375,0.0627407506108284,0.0613882876932621,0.0615114234387874,0.0633525922894477,0.0666707679629325,0.071578748524189,0.0790588408708572,0.0897709131240844,0.1042588055133819,0.122812308371067,0.1448079943656921,0.1686762571334839,0.1923512518405914,0.2139173299074173,0.2317133843898773,0.2445549815893173,0.2519387900829315,0.2537762820720672,0.250573456287384,0.2431962341070175,0.2326921820640564,0.2200884670019149,0.2065726220607757,0.1935324072837829,0.1820026189088821,0.1723095774650573,0.1640940308570861,0.1566698402166366,0.1495540589094162,0.1426603198051452,0.1360626071691513,0.1297261714935302,0.1235456094145774,0.1175347715616226,0.1117196232080459,0.1060330867767334,0.1004841700196266,0.0953832119703292,0.091358445584774,0.0891382098197937,0.089550033211708,0.0939572155475616,0.1043704897165298,0.1228849589824676,0.1509609222412109,0.1890788972377777,0.2367193698883056,0.2924231886863708,0.3538646697998047,0.4180642366409302,0.4819635450839996,0.5430702567100525,0.5994614362716675,0.6495966911315918,0.6923805475234985,0.7273886203765869,0.7548962235450745,0.7757881283760071,0.7913381457328796,0.8029488921165466,0.8118082880973816,0.818728506565094,0.8241747617721558,0.8284770846366882,0.8319059610366821,0.8346961140632629,0.8370733261108398,0.8391452431678772,0.8409851789474487,0.8425635099411011,0.8438640236854553,0.8447965383529663,0.8452695608139038,0.8452321290969849,0.8447642922401428,0.8440759778022766,0.8433759808540344,0.8428542017936707,0.8426147103309631,0.8426948189735413,0.8430636525154114,0.8436415195465088,0.8443344235420227,0.8450576066970825,0.8457472324371338,0.8463461995124817,0.8467954397201538,0.8470104336738586,0.846889853477478,0.8463445901870728,0.845257043838501,0.8435534834861755,0.8412067890167236,0.8382505774497986,0.8346760272979736,0.830541729927063,0.8259797096252441,0.821194052696228,0.816458523273468,0.8120667934417725,0.8082296252250671,0.8050770163536072,0.8025786876678467,0.8000803589820862,0.797944962978363,0.7961671352386475,0.7947489619255066,0.7936986684799194
VN_BS_1-5_1-8_20250417_raw_vnir_cube_bottom_right_mean_spectrum,VN_WW_BS_1-8_20250417_raw_vnir,WW_1-8,20250417,WW,train,4,0.5378307700157166,0.4508049488067627,0.3721869587898254,0.3019822537899017,0.2401881068944931,0.1868024170398712,0.1207519173622131,0.07352264970541,0.0569098182022571,0.0639506205916404,0.0702014192938804,0.0720360800623893,0.0720423981547355,0.0713548138737678,0.0705722421407699,0.0701989531517028,0.0707290768623352,0.0728790834546089,0.0776787996292114,0.0862864330410957,0.0998550206422805,0.1188597306609153,0.1426371484994888,0.1695161163806915,0.1971505433320999,0.2231373637914657,0.2453471571207046,0.2621623277664184,0.2726888060569763,0.2768217921257019,0.2751080393791199,0.2684761881828308,0.2580510675907135,0.2450226694345474,0.2307123988866806,0.2165635973215103,0.2037548720836639,0.1927913427352905,0.1834849268198013,0.175224021077156,0.1674150377511978,0.1598523408174514,0.1525426357984542,0.145431786775589,0.138366550207138,0.1312271356582641,0.1239801347255706,0.1165684387087822,0.108988270163536,0.1015203520655632,0.0948449149727821,0.0898666977882385,0.0876361429691314,0.0897535756230354,0.0985776484012603,0.1166435852646827,0.1458012014627456,0.1866930276155471,0.2386996448040008,0.3000338971614837,0.3678337037563324,0.4384602308273315,0.508250892162323,0.5743461847305298,0.6348176598548889,0.6882414817810059,0.7336392402648926,0.7706289887428284,0.7995362281799316,0.8212250471115112,0.8369167447090149,0.8479892015457153,0.8557350039482117,0.861204981803894,0.8650882244110107,0.8678552508354187,0.8697938919067383,0.8711435198783875,0.8720744848251343,0.8726469874382019,0.8729087710380554,0.8728875517845154,0.8726330399513245,0.8722118735313416,0.8716641664505005,0.8710493445396423,0.8704002499580383,0.8697798252105713,0.8691809773445129,0.8686130046844482,0.8680571913719177,0.8675052523612976,0.8669409155845642,0.8664024472236633,0.8658745288848877,0.865372896194458,0.8648340106010437,0.8641842007637024,0.8633294701576233,0.8622075915336609,0.8607956767082214,0.85905921459198,0.856923520565033,0.854313850402832,0.8511313199996948,0.8473713397979736,0.8430736660957336,0.8383398652076721,0.8333486914634705,0.8283376693725586,0.8235077857971191,0.8189947009086609,0.8149013519287109,0.8112198710441589,0.8078653812408447,0.8045595288276672,0.8014554381370544,0.7985724210739136,0.7959092259407043,0.7934707999229431
VN_BS_2-13_2-16_20250420_raw_vnir_cube_bottom_left_mean_spectrum,VN_DR_BS_2-15_20250420_raw_vnir,DR_2-15,20250420,DR,train,2,0.4856409728527069,0.3999145627021789,0.3241352438926697,0.2582980096340179,0.2024043053388595,0.15645232796669,0.1046761870384216,0.07362712174654,0.0712561905384063,0.0802142173051834,0.0835279375314712,0.0838611796498298,0.0834954157471656,0.0831630006432533,0.0831572115421295,0.0836774185299873,0.084967702627182,0.0874144583940506,0.0916958525776863,0.0986418798565864,0.1091168075799942,0.1235441043972969,0.1415067166090011,0.1616290956735611,0.1820639818906784,0.2010107934474945,0.2169090807437896,0.2285272032022476,0.2351851314306259,0.2368335425853729,0.2339534312486648,0.2273502945899963,0.2179160267114639,0.2065994292497635,0.1945116072893142,0.1828831285238266,0.1726260483264923,0.1640348434448242,0.156832754611969,0.1504504680633545,0.1444388329982757,0.1386786997318267,0.1331902146339416,0.1279656291007995,0.1229610219597816,0.1181757822632789,0.1136134564876556,0.109202928841114,0.104932427406311,0.1010474488139152,0.098068743944168,0.0965837761759758,0.0971973985433578,0.1009638458490371,0.1096558198332786,0.1253423541784286,0.1496916860342025,0.183589294552803,0.2270438969135284,0.2791358828544616,0.3379437029361725,0.4006973803043365,0.4642878174781799,0.5259606242179871,0.583574652671814,0.6353968381881714,0.6801303625106812,0.7171794176101685,0.7467169165611267,0.7695104479789734,0.7867047786712646,0.7996135950088501,0.8094339966773987,0.8170936703681946,0.823192298412323,0.8281152844429016,0.8321197628974915,0.8354853987693787,0.8383942246437073,0.8409264087677002,0.8430837988853455,0.8448781967163086,0.8463525772094727,0.8475902080535889,0.8486301898956299,0.849535346031189,0.8503676652908325,0.8511847853660583,0.8520157933235168,0.8528145551681519,0.8535152077674866,0.8540675640106201,0.8544384241104126,0.8546493053436279,0.8547446131706238,0.8547691106796265,0.8547939658164978,0.854862630367279,0.8550061583518982,0.855202853679657,0.855387270450592,0.8554338216781616,0.8551673293113708,0.8544273376464844,0.8530634641647339,0.8510249257087708,0.8483638763427734,0.8451862931251526,0.841648519039154,0.8378904461860657,0.8340858221054077,0.8303831219673157,0.826882541179657,0.8235910534858704,0.8205994367599487,0.8182684183120728,0.8163336515426636,0.8148006200790405,0.8136629462242126,0.812919557094574
