sample,class,cluster_0,cluster_1,cluster_2
VN_DR_BS_2-5_20250420_raw_vnir,DR,46.918916240114974,36.427160546269356,16.65392321361567
VN_DR_BS_2-5_20250421_raw_vnir,DR,45.62225923785566,37.42631811537546,16.951422646768872
VN_DR_BS_2-5_20250422_raw_vnir,DR,32.88891369438462,42.17904606818301,24.932040237432368
VN_DR_BS_2-5_20250423_raw_vnir,DR,38.68424910377547,42.43606487466183,18.879686021562694
VN_DR_BS_2-6_20250419_raw_vnir,DR,35.63040913731588,47.140440054402525,17.22915080828159
VN_DR_BS_2-6_20250420_raw_vnir,DR,29.847930614029032,50.978520103373434,19.173549282597527
VN_DR_BS_2-6_20250421_raw_vnir,DR,40.078819921457615,44.35736785867921,15.563812219863173
VN_DR_BS_2-6_20250422_raw_vnir,DR,34.39423535752661,43.48988818818166,22.115876454291726
VN_DR_BS_2-6_20250423_raw_vnir,DR,41.13772088791014,40.485093172451236,18.377185939638625
VN_DR_BS_2-7_20250419_raw_vnir,DR,28.955483927171354,48.66538897116474,22.379127101663908
VN_DR_BS_2-7_20250420_raw_vnir,DR,34.33983912606101,49.85678098600938,15.803379887929605
VN_DR_BS_2-7_20250421_raw_vnir,DR,38.23448318712599,47.678351604397484,14.087165208476533
VN_DR_BS_2-7_20250422_raw_vnir,DR,28.06615609521939,49.45815423330642,22.475689671474182
VN_DR_BS_2-7_20250423_raw_vnir,DR,25.690317830070846,50.48670632804247,23.822975841886677
VN_DR_BS_2-8_20250419_raw_vnir,DR,38.44310542390457,48.10714487998919,13.449749696106238
VN_DR_BS_2-8_20250420_raw_vnir,DR,31.99768591853882,50.58678494194135,17.41552913951983
VN_DR_BS_2-8_20250421_raw_vnir,DR,36.02224832446625,47.42935120569336,16.548400469840395
VN_DR_BS_2-8_20250422_raw_vnir,DR,23.64741193441809,52.62529277637314,23.727295289208765
VN_DR_BS_2-8_20250423_raw_vnir,DR,29.477358013649358,44.68802862087068,25.834613365479964
VN_DR_BS_2-9_20250419_raw_vnir,DR,36.20103771979044,45.351380999514554,18.447581280695008
VN_DR_BS_2-9_20250420_raw_vnir,DR,34.871745179196836,47.86403466271681,17.264220158086353
