sample_id,cluster_sample_id,plant,date,label,split,fold,feat_400.00,feat_405.04,feat_410.08,feat_415.13,feat_420.17,feat_425.21,feat_430.25,feat_435.29,feat_440.34,feat_445.38,feat_450.42,feat_455.46,feat_460.50,feat_465.55,feat_470.59,feat_475.63,feat_480.67,feat_485.71,feat_490.76,feat_495.80,feat_500.84,feat_505.88,feat_510.92,feat_515.97,feat_521.01,feat_526.05,feat_531.09,feat_536.13,feat_541.18,feat_546.22,feat_551.26,feat_556.30,feat_561.34,feat_566.39,feat_571.43,feat_576.47,feat_581.51,feat_586.55,feat_591.60,feat_596.64,feat_601.68,feat_606.72,feat_611.76,feat_616.81,feat_621.85,feat_626.89,feat_631.93,feat_636.97,feat_642.02,feat_647.06,feat_652.10,feat_657.14,feat_662.18,feat_667.23,feat_672.27,feat_677.31,feat_682.35,feat_687.39,feat_692.44,feat_697.48,feat_702.52,feat_707.56,feat_712.61,feat_717.65,feat_722.69,feat_727.73,feat_732.77,feat_737.82,feat_742.86,feat_747.90,feat_752.94,feat_757.98,feat_763.03,feat_768.07,feat_773.11,feat_778.15,feat_783.19,feat_788.24,feat_793.28,feat_798.32,feat_803.36,feat_808.40,feat_813.45,feat_818.49,feat_823.53,feat_828.57,feat_833.61,feat_838.66,feat_843.70,feat_848.74,feat_853.78,feat_858.82,feat_863.87,feat_868.91,feat_873.95,feat_878.99,feat_884.03,feat_889.08,feat_894.12,feat_899.16,feat_904.20,feat_909.24,feat_914.29,feat_919.33,feat_924.37,feat_929.41,feat_934.45,feat_939.50,feat_944.54,feat_949.58,feat_954.62,feat_959.66,feat_964.71,feat_969.75,feat_974.79,feat_979.83,feat_984.87,feat_989.92,feat_994.96,feat_1000.00
VN_BS_3-9_3-12_20250416_raw_vnir_cube_bottom_right_mean_spectrum,VN_MD_BS_3-12_20250416_raw_vnir,MD_3-12,20250416,MD,test,-1,0.4165923297405243,0.3427830934524536,0.2765123844146728,0.2177937924861908,0.1666197180747985,0.1229915916919708,0.0716197192668914,0.0357441827654838,0.0246269814670085,0.0293885599821805,0.0327905528247356,0.0335039235651493,0.0330991335213184,0.0324761271476745,0.0321935974061489,0.0324509926140308,0.0333181023597717,0.0350505895912647,0.0382977686822414,0.0437351502478122,0.0520655773580074,0.0637165829539299,0.0784114003181457,0.0951397493481636,0.1124595403671264,0.1288399547338485,0.1429207026958465,0.1535704731941223,0.1600933372974395,0.162314087152481,0.1605336219072342,0.1553957313299179,0.1477031856775283,0.1383106410503387,0.1281873434782028,0.1183996871113777,0.1097483038902282,0.102495364844799,0.0964480563998222,0.0911412090063095,0.0861624926328659,0.0813592821359634,0.0767524391412735,0.072365865111351,0.068180963397026,0.0641765594482421,0.0603037737309932,0.0564763806760311,0.0526975467801094,0.0491957776248455,0.04646622762084,0.0450991503894329,0.0456399880349636,0.048843614757061,0.0560204870998859,0.0688464120030403,0.0888187065720558,0.1169134229421615,0.1534619033336639,0.1980325281620025,0.2493106871843338,0.3051248788833618,0.3627095520496368,0.4193218052387237,0.4726558029651642,0.520889163017273,0.562661349773407,0.5972964763641357,0.6248539686203003,0.6459423899650574,0.6615763306617737,0.6729505062103271,0.6812346577644348,0.6873400211334229,0.6918461918830872,0.6951452493667603,0.6975353360176086,0.699284017086029,0.700574517250061,0.7014939188957214,0.7020671963691711,0.7023570537567139,0.7024260759353638,0.7023462057113647,0.702182412147522,0.701930046081543,0.701655387878418,0.7014042735099792,0.7012602090835571,0.7012338042259216,0.7013161778450012,0.7014904022216797,0.7017332315444946,0.7020272612571716,0.702347457408905,0.7026606798171997,0.7029021978378296,0.703002393245697,0.7029244899749756,0.702602207660675,0.702016294002533,0.7010976672172546,0.699770450592041,0.697967529296875,0.6956461668014526,0.6927695274353027,0.6893874406814575,0.6855694651603699,0.6814263463020325,0.6771172881126404,0.6728789210319519,0.6689538359642029,0.6655886173248291,0.6629690527915955,0.6611078381538391,0.6595008969306946,0.6583858728408813,0.6577738523483276,0.6576664447784424,0.6580650210380554
VN_BS_3-5_3-8_20250423_raw_vnir_cube.npy_top_left_mean_spectrum,,SD_3-5,20250423,SD,train,0,0.416616290807724,0.3424175083637237,0.2764717042446136,0.2187797874212265,0.1693426519632339,0.1281585693359375,0.0821613073348999,0.0529206916689872,0.0457959547638893,0.0513847172260284,0.0558204278349876,0.0580188855528831,0.0589556470513343,0.0595716051757335,0.0600737892091274,0.0606733486056327,0.0616265088319778,0.0631895065307617,0.0657114014029502,0.0694909915328025,0.0748000741004943,0.0817480310797691,0.0900021344423294,0.0989904776215553,0.1079737097024917,0.1162120848894119,0.1231172382831573,0.1282466053962707,0.1313895583152771,0.1324930936098098,0.1317117810249328,0.1293854862451553,0.1258820444345474,0.1215574517846107,0.1168509423732757,0.1122474297881126,0.1081402078270912,0.1046788692474365,0.1017577275633812,0.0991464406251907,0.0966736152768135,0.0943145230412483,0.0920772701501846,0.0899119302630424,0.0877539440989494,0.0855972841382026,0.0834711119532585,0.0813861116766929,0.0793670341372489,0.0775700733065605,0.0763288661837577,0.0760896727442741,0.0773243382573127,0.0805974379181861,0.0866970941424369,0.0965625792741775,0.1110101640224456,0.130518302321434,0.1552001684904098,0.184818223118782,0.2187621742486953,0.256052166223526,0.2953696548938751,0.335233986377716,0.3741740584373474,0.4108124673366546,0.4439485967159271,0.4727429449558258,0.4968618154525757,0.5164815783500671,0.5321472883224487,0.5446506142616272,0.5547816157341003,0.5632335543632507,0.5705174207687378,0.576967716217041,0.582804262638092,0.5881485939025879,0.5930752754211426,0.5976006984710693,0.6017230153083801,0.6054479479789734,0.6088249683380127,0.6119301319122314,0.6148435473442078,0.6176162362098694,0.6202662587165833,0.6227879524230957,0.6251817941665649,0.6274460554122925,0.6296046376228333,0.631674587726593,0.6336706876754761,0.6356512308120728,0.6376501321792603,0.639702320098877,0.6417900323867798,0.6438789367675781,0.6459335088729858,0.6479142904281616,0.6497887969017029,0.6515082716941833,0.6530352234840393,0.654298722743988,0.6552272439002991,0.6557645201683044,0.6559048891067505,0.6557382345199585,0.6554115414619446,0.655083954334259,0.6548898816108704,0.6549058556556702,0.655152440071106,0.6556273102760315,0.6563147306442261,0.65732342004776,0.6585703492164612,0.6600592732429504,0.6617822647094727,0.6637439131736755
VN_BS_3-5_3-8_20250422_raw_vnir_cube.npy_top_left_mean_spectrum,,SD_3-5,20250422,SD,train,0,0.413306713104248,0.3385690748691559,0.2721576392650604,0.214078813791275,0.1643306910991668,0.1229140758514404,0.0754565075039863,0.0463483743369579,0.0401159822940826,0.0464856550097465,0.0509345196187496,0.0528689511120319,0.0536985360085964,0.0541607961058616,0.0545623525977134,0.055197674781084,0.056274477392435,0.0579957924783229,0.0606816448271274,0.0646917819976806,0.0704609975218772,0.0779473558068275,0.0868878290057182,0.0967229679226875,0.1066647768020629,0.1159231215715408,0.123814433813095,0.1298030912876129,0.1336607038974762,0.1352927386760711,0.1348490118980407,0.1326722800731659,0.1291558146476745,0.1246604099869728,0.1196666806936264,0.1147223338484764,0.1102859899401664,0.1064961850643158,0.1032736450433731,0.1003805547952652,0.0976179838180542,0.0949600338935852,0.092430792748928,0.0899818241596221,0.0875440165400505,0.0850973203778266,0.0826767906546592,0.0803102776408195,0.0780463963747024,0.0760573968291282,0.0747081860899925,0.0744776353240013,0.0758556798100471,0.0794873386621475,0.0863187313079834,0.0974462553858757,0.1137880161404609,0.1358253955841064,0.1635480225086212,0.1964907050132751,0.2336993366479873,0.2737842798233032,0.3150749504566192,0.3559265434741974,0.3948754072189331,0.4306705296039581,0.4623290300369262,0.4892814457416534,0.5114840865135193,0.5293322801589966,0.5435055494308472,0.5548224449157715,0.5640655755996704,0.5718324184417725,0.5785057544708252,0.5843217372894287,0.5894551277160645,0.5940530896186829,0.5982596278190613,0.602168083190918,0.6058087348937988,0.6091917157173157,0.612311601638794,0.6151555180549622,0.6176904439926147,0.6198821067810059,0.6217783689498901,0.6234859228134155,0.6251094937324524,0.6267216801643372,0.6283523440361023,0.6300175189971924,0.6317322850227356,0.6334930658340454,0.6352970004081726,0.6371158361434937,0.6389298439025879,0.6406879425048828,0.642340362071991,0.6438051462173462,0.6450153589248657,0.6459265947341919,0.6464958786964417,0.6466907858848572,0.6465131044387817,0.6459758281707764,0.6451476216316223,0.6441630721092224,0.6431997418403625,0.6424263715744019,0.6419687271118164,0.6418852210044861,0.6421413421630859,0.6426203846931458,0.6431954503059387,0.6437172889709473,0.644320011138916,0.6450042724609375,0.6457608938217163,0.6465938091278076
VN_BS_1-9_1-12_20250419_raw_vnir_cube_top_right_mean_spectrum,VN_WW_BS_1-10_20250419_raw_vnir,WW_1-10,20250419,WW,train,4,0.4363670945167541,0.3661421835422516,0.3017183542251587,0.2431158274412155,0.1903164684772491,0.1433357447385788,0.0831826329231262,0.0377126336097717,0.0176314711570739,0.0181166864931583,0.022021185606718,0.02456009760499,0.0260151661932468,0.0268792323768138,0.0273283850401639,0.0275225024670362,0.027753485366702,0.0284434258937835,0.0302447546273469,0.0339855551719665,0.0406050160527229,0.0506782941520214,0.063939057290554,0.0793720260262489,0.0955166816711425,0.1108761876821518,0.1241250932216644,0.1341806948184967,0.1403965801000595,0.1426008343696594,0.1410709768533706,0.1364060491323471,0.1293589472770691,0.1207082495093345,0.1113245040178299,0.1021721810102462,0.0940354540944099,0.087225392460823,0.0816046521067619,0.0767499580979347,0.0722551345825195,0.0679526180028915,0.0638209953904151,0.0598277896642684,0.0559237524867057,0.0520991720259189,0.0483610108494758,0.0446926653385162,0.0411314815282821,0.0378895439207553,0.0353925786912441,0.0341376364231109,0.0345744416117668,0.0373826287686824,0.0438444912433624,0.055697962641716,0.0746419206261634,0.1019293665885925,0.1381959468126297,0.1833323985338211,0.2363398820161819,0.2952657639980316,0.3574279546737671,0.4199435710906982,0.4801803529262543,0.5358458161354065,0.5850841999053955,0.6267268061637878,0.6604315638542175,0.6866341233253479,0.7063977718353271,0.7210631966590881,0.7319559454917908,0.7401530742645264,0.7463887929916382,0.751158595085144,0.7548375129699707,0.7576910257339478,0.759909451007843,0.7616627812385559,0.7630385160446167,0.7641144394874573,0.764931321144104,0.7655013799667358,0.765834629535675,0.7659379243850708,0.7658843994140625,0.7656847238540649,0.7653951048851013,0.7650477886199951,0.7646853923797607,0.7643073201179504,0.7639275193214417,0.7635559439659119,0.7632142901420593,0.7628971338272095,0.7625547051429749,0.7621433138847351,0.7616426944732666,0.7609729766845703,0.7600654363632202,0.7587820291519165,0.7570219039916992,0.7545892596244812,0.7513728737831116,0.7473487257957458,0.7425326108932495,0.7371073365211487,0.7313402891159058,0.7256091237068176,0.7202974557876587,0.715709924697876,0.7120705842971802,0.7094082832336426,0.7076205015182495,0.7058824300765991,0.7046767473220825,0.7040182948112488,0.7038877606391907,0.7042909860610962
VN_BS_2-17_2-20_20250417_raw_vnir_cube_bottom_left_mean_spectrum,VN_MD_BS_2-19_20250417_raw_vnir,MD_2-19,20250417,MD,test,-1,0.4163085520267486,0.3346389234066009,0.2624234557151794,0.1996841579675674,0.1464088261127472,0.1025970950722694,0.0553133077919483,0.0267736297100782,0.0229048114269971,0.0284772533923387,0.0313788689672946,0.0325105339288711,0.0327987596392631,0.0328343547880649,0.0329482778906822,0.0334077626466751,0.0344307534396648,0.0363850146532058,0.0399152487516403,0.0457649193704128,0.0546504668891429,0.0669293031096458,0.0821661651134491,0.0992298647761344,0.1165721118450164,0.1326855421066284,0.1462256163358688,0.15619757771492,0.1620644629001617,0.1637687087059021,0.1616978347301483,0.1564828753471374,0.1488818079233169,0.1396705657243728,0.1297498941421508,0.1201642900705337,0.111692413687706,0.1045957878232002,0.0986608862876892,0.0934335514903068,0.0885358080267906,0.0838642567396164,0.0794412940740585,0.0752306804060936,0.0711808577179908,0.0672979429364204,0.0635946616530418,0.0600349679589271,0.0566281266510486,0.0536020584404468,0.0514016114175319,0.0505322702229023,0.0515440255403518,0.0554098635911941,0.0637207701802253,0.0782649591565132,0.1004552394151687,0.1309844553470611,0.1697548031806945,0.2158555537462234,0.2674803137779236,0.3220669329166412,0.3768290281295776,0.4293804466724396,0.4779128730297088,0.5210758447647095,0.5579163432121277,0.5881238579750061,0.6120142340660095,0.630344808101654,0.6441535949707031,0.6544840931892395,0.6622890830039978,0.668311357498169,0.6730821132659912,0.6769269108772278,0.6800814867019653,0.6827179193496704,0.6849556565284729,0.68681800365448,0.688302755355835,0.6893950700759888,0.6901528835296631,0.6906828880310059,0.6910789608955383,0.6914153099060059,0.691762387752533,0.6921802163124084,0.6926932334899902,0.693312406539917,0.6940031051635742,0.6947181224822998,0.6954140663146973,0.6960443258285522,0.6966241598129272,0.6971511244773865,0.697629988193512,0.6980586051940918,0.6984326243400574,0.6987082958221436,0.6988685131072998,0.6988324522972107,0.6985669732093811,0.6979798674583435,0.6970553398132324,0.6957455277442932,0.6940298676490784,0.6919271349906921,0.6895266771316528,0.6869403123855591,0.6843374371528625,0.6819652318954468,0.6800785660743713,0.6790115833282471,0.6790267825126648,0.6799781918525696,0.6818233132362366,0.6845505833625793,0.6881538033485413,0.6926405429840088
VN_BS_3-5_3-8__20250415_raw_vnir_cube_top_left_mean_spectrum,VN_MD_BS_3-5_20250415_raw_vnir,MD_3-5,20250415,MD,test,-1,0.4130509197711944,0.3364841639995575,0.2681390643119812,0.2080107629299163,0.1561009585857391,0.1124094799160957,0.0619882531464099,0.0293461568653583,0.0208703652024269,0.0259693209081888,0.0294024031609296,0.0310101602226495,0.0317439995706081,0.0321072787046432,0.0323399305343627,0.0327763594686985,0.0336844287812709,0.0354509130120277,0.0387016497552394,0.0441736318171024,0.0525708384811878,0.0642134174704551,0.0786771178245544,0.0948987826704979,0.11140888184309,0.1268063932657241,0.1398317217826843,0.1495218873023986,0.1553979068994522,0.157377541065216,0.1557717621326446,0.151184394955635,0.1443307399749755,0.1359432339668274,0.1268737614154815,0.118074283003807,0.1102698966860771,0.1037055104970932,0.0981791689991951,0.0932424813508987,0.0885378047823906,0.0840048193931579,0.0796934887766838,0.0756004378199577,0.0716885477304458,0.0679491758346557,0.0643839612603187,0.0609452091157436,0.05762754753232,0.0546363480389118,0.0524232164025306,0.0515121556818485,0.0524782501161098,0.0563093647360801,0.0645525231957435,0.0788897052407264,0.100585289299488,0.1302131712436676,0.1676193624734878,0.2119097709655761,0.2614107429981231,0.3137611150741577,0.3663951754570007,0.4171288907527923,0.4643295109272003,0.5066980719566345,0.5432385802268982,0.5735588073730469,0.5978502035140991,0.6168413758277893,0.6314812302589417,0.6428157687187195,0.6517523527145386,0.6589680910110474,0.6649217009544373,0.6699002981185913,0.6740773916244507,0.6775937080383301,0.6805481910705566,0.68304044008255,0.6851457357406616,0.6869457960128784,0.6885495781898499,0.6900294423103333,0.6913991570472717,0.6926491856575012,0.6937870979309082,0.6948128342628479,0.6957459449768066,0.6965968608856201,0.6973696351051331,0.6980937719345093,0.6987566351890564,0.6993762850761414,0.6999148726463318,0.7003867030143738,0.7007660865783691,0.7010777592658997,0.7013475298881531,0.7016366720199585,0.7019869089126587,0.7024182081222534,0.7028738260269165,0.7032217383384705,0.7032930254936218,0.7029068470001221,0.7019196152687073,0.7003093361854553,0.6982022523880005,0.6958238482475281,0.6934881806373596,0.6914909482002258,0.690044105052948,0.6892383694648743,0.6890398263931274,0.6890938878059387,0.6895943284034729,0.6905210614204407,0.69187992811203,0.693672776222229
VN_BS_1-9_1-12_20250422_raw_vnir_cube_top_right_mean_spectrum,VN_WW_BS_1-10_20250422_raw_vnir,WW_1-10,20250422,WW,train,4,0.4296498894691467,0.3593989312648773,0.2951820492744446,0.2369907051324844,0.1848338395357132,0.1387043893337249,0.0804667994379997,0.0374836325645446,0.0188095774501562,0.0190718937665224,0.0227831304073333,0.0251429416239261,0.0266707278788089,0.0276121627539396,0.0280668288469314,0.0281798429787158,0.028236698359251,0.0286647249013185,0.0300847291946411,0.0332959704101085,0.0392814576625824,0.048708289861679,0.0614324174821376,0.076494351029396,0.0924398899078369,0.1077760234475135,0.1211506798863411,0.1314331889152526,0.1378771811723709,0.1402431279420852,0.1388093531131744,0.1341987401247024,0.1271583437919616,0.1184702068567276,0.1090226769447326,0.0997992679476738,0.0916007384657859,0.0847581326961517,0.0791342258453369,0.0743055492639541,0.0698538646101951,0.0656076520681381,0.0615383721888065,0.0576125979423522,0.0537921488285064,0.0500763691961765,0.0464718453586101,0.0429584980010986,0.0395621806383132,0.0364880561828613,0.0341607592999935,0.0330695882439613,0.0336187034845352,0.0363838374614715,0.0425522811710834,0.0538438707590103,0.0720181465148925,0.0984650328755378,0.1340081989765167,0.1787477135658264,0.2318650186061859,0.2915054559707641,0.3549412190914154,0.4191508591175079,0.4813540577888489,0.5391289591789246,0.5905078053474426,0.6342085003852844,0.6698596477508545,0.6978694796562195,0.7192693948745728,0.7354013919830322,0.7476007342338562,0.7569748163223267,0.7643621563911438,0.7702751755714417,0.7751004695892334,0.779064416885376,0.7823434472084045,0.7850668430328369,0.7873087525367737,0.789093017578125,0.7905067801475525,0.7915921211242676,0.7924587726593018,0.793163001537323,0.7937754988670349,0.794331431388855,0.7948477864265442,0.7953307032585144,0.7957452535629272,0.7961317896842957,0.7964776754379272,0.7968266606330872,0.797213077545166,0.7976236939430237,0.7980199456214905,0.7983685731887817,0.7985929846763611,0.7986007332801819,0.7983235716819763,0.7976195812225342,0.7963908910751343,0.7944567203521729,0.7916614413261414,0.7878709435462952,0.7830372452735901,0.7772883176803589,0.7708811163902283,0.7641816735267639,0.7576202154159546,0.7515705823898315,0.7463494539260864,0.7421129941940308,0.7388973236083984,0.736231803894043,0.7343277931213379,0.7331835627555847,0.7327987551689148,0.7331801652908325
VN_BS_3-1_3-4_20250417_raw_vnir_cube_top_left_mean_spectrum,VN_MD_BS_3-1_20250417_raw_vnir,MD_3-1,20250417,MD,train,4,0.4159359633922577,0.3388967216014862,0.2700790464878082,0.2094716131687164,0.1570759415626526,0.1128987744450569,0.0615793652832508,0.0272658616304397,0.0197385773062706,0.0246255677193403,0.0273216795176267,0.0279092174023389,0.0277662482112646,0.0276117753237485,0.0279809199273586,0.0290449168533086,0.03079236112535,0.0335212834179401,0.037863153964281,0.0444768369197845,0.054053895175457,0.0669421628117561,0.082667589187622,0.1000637412071228,0.1176464781165123,0.1338369399309158,0.1473276317119598,0.1571821570396423,0.1628613173961639,0.1643164306879043,0.1619534492492675,0.1564214825630188,0.1485174894332885,0.1390288323163986,0.1288776844739914,0.1191273406147956,0.1105687245726585,0.1034352928400039,0.0974564254283905,0.0921460464596748,0.0871219336986541,0.0822900161147117,0.0776779651641845,0.0732683986425399,0.0690235197544097,0.0649697110056877,0.0611162409186363,0.0574063695967197,0.0538538843393325,0.0506965033710002,0.0483997650444507,0.0474780537188053,0.0484749674797058,0.0523264929652214,0.0605485700070858,0.0748348012566566,0.0965282991528511,0.1263228356838226,0.1642175167798996,0.2094814181327819,0.2606057226657867,0.3153633773326874,0.3711902201175689,0.4257101714611053,0.4769414365291595,0.5231744050979614,0.5631450414657593,0.5962285399436951,0.6225355267524719,0.642695426940918,0.6577945947647095,0.6690398454666138,0.6775489449501038,0.6841211318969727,0.6892868876457214,0.6934121251106262,0.6967946887016296,0.6997153759002686,0.702289342880249,0.70452481508255,0.7064582705497742,0.7080596089363098,0.7093449234962463,0.710317850112915,0.7109505534172058,0.7112799286842346,0.7113713026046753,0.711309552192688,0.7111688256263733,0.7110122442245483,0.7108967900276184,0.7108401656150818,0.7108506560325623,0.7109565138816833,0.7111829519271851,0.711492657661438,0.7119051218032837,0.7123697400093079,0.7128334641456604,0.7132264971733093,0.7134604454040527,0.7134532928466797,0.7130914330482483,0.7122614979743958,0.7108892202377319,0.7088750600814819,0.7061749696731567,0.7028112411499023,0.6988900303840637,0.694612979888916,0.6902359127998352,0.6860751509666443,0.6824015378952026,0.6794131398200989,0.6771888732910156,0.6755550503730774,0.6745508313179016,0.6741636991500854,0.6744016408920288,0.6752590537071228
VN_BS_1-5_1-8_20250417_raw_vnir_cube_bottom_right_mean_spectrum,VN_WW_BS_1-8_20250417_raw_vnir,WW_1-8,20250417,WW,train,4,0.4309488236904144,0.354807049036026,0.2862618565559387,0.2253133058547973,0.1719622313976287,0.1262059360742569,0.0712145790457725,0.033391423523426,0.0205984152853488,0.0247742310166358,0.0289665888994932,0.0307898912578821,0.0315627977252006,0.0317399948835372,0.0316365808248519,0.0315669812262058,0.0318445675075054,0.0328589081764221,0.0353153385221958,0.0400744155049324,0.0480607040226459,0.0597731731832027,0.074943333864212,0.0924641117453575,0.1107598096132278,0.1282050609588623,0.1432929635047912,0.1547985523939132,0.1620172262191772,0.164790853857994,0.1634534746408462,0.158663272857666,0.1512269526720047,0.1419948637485504,0.1319006383419037,0.1219970434904098,0.1131261512637138,0.1056358069181442,0.0993836522102356,0.0939196124672889,0.0888165533542633,0.0839084088802337,0.0791942328214645,0.0746368840336799,0.0701632872223854,0.0657446235418319,0.0613808445632457,0.0570391230285167,0.0527229644358158,0.0486356206238269,0.0452522821724414,0.0431494899094104,0.0428845658898353,0.0453263670206069,0.0519807636737823,0.0647133961319923,0.0851552337408065,0.1142957508563995,0.1523508131504058,0.1987075060606002,0.2518233358860016,0.3092729449272156,0.368138313293457,0.4257006645202636,0.479759931564331,0.5285632014274597,0.5708150863647461,0.6058736443519592,0.6338083744049072,0.6552602052688599,0.6712072491645813,0.6828080415725708,0.6912285089492798,0.6973612308502197,0.7018622756004333,0.705138087272644,0.7075129747390747,0.7092530727386475,0.7105016112327576,0.7113578915596008,0.7118458151817322,0.7120383977890015,0.7120058536529541,0.7118639945983887,0.7116457223892212,0.7113978266716003,0.7111269235610962,0.7108579277992249,0.7106428742408752,0.710462212562561,0.7103651762008667,0.7103312015533447,0.7103661298751831,0.7104642987251282,0.7105863690376282,0.7107017636299133,0.7107417583465576,0.7106266021728516,0.7102989554405212,0.7096835970878601,0.7087432742118835,0.7074275612831116,0.705711841583252,0.7034980654716492,0.7007189393043518,0.697300374507904,0.6932463049888611,0.6886323094367981,0.6836378574371338,0.6784921288490295,0.6735104322433472,0.6689525246620178,0.6650510430335999,0.6619164943695068,0.6595245599746704,0.6574215292930603,0.6558384299278259,0.6547691822052002,0.6542261242866516,0.6541908979415894
VN_BS_2-13_2-16_20250420_raw_vnir_cube_bottom_left_mean_spectrum,VN_DR_BS_2-15_20250420_raw_vnir,DR_2-15,20250420,DR,train,2,0.3961588442325592,0.3200383484363556,0.252634197473526,0.193945899605751,0.1439719945192337,0.1027117595076561,0.05656323954463,0.0283013582229614,0.0252956580370664,0.031496874988079,0.0344736352562904,0.0354574732482433,0.0356676802039146,0.035740427672863,0.0358146950602531,0.0361151322722435,0.0368399508297443,0.0382687002420425,0.040887601673603,0.0453198701143264,0.0522488132119178,0.0620352700352668,0.0744121447205543,0.0884551778435707,0.102845661342144,0.116318255662918,0.1277274042367935,0.1361455619335174,0.141025111079216,0.1422780901193618,0.14022958278656,0.1354751139879226,0.1286702156066894,0.120516650378704,0.1118149533867836,0.1034707725048065,0.096154049038887,0.0900864973664283,0.085070826113224,0.0806929990649223,0.0766131654381752,0.0727202072739601,0.0690155252814292,0.0654965341091156,0.0621609315276145,0.0590344779193401,0.0561243072152137,0.0533922463655471,0.0508535355329513,0.0487051606178283,0.0473270714282989,0.0471254512667655,0.0484612211585044,0.0519791506230831,0.058919932693243,0.07088403403759,0.089330717921257,0.1152679324150085,0.1491383165121078,0.1907019913196563,0.2388706356287002,0.2917012572288513,0.346674382686615,0.4012524485588074,0.4532282650470733,0.500749945640564,0.5423678159713745,0.5773084163665771,0.6055058836936951,0.6275566220283508,0.644427478313446,0.6572638750076294,0.6671342253684998,0.6749079823493958,0.6811679005622864,0.6863099336624146,0.6906446218490601,0.6943668127059937,0.6976533532142639,0.7005606889724731,0.7031434178352356,0.705366313457489,0.707269012928009,0.7088329792022705,0.7101045250892639,0.7110896706581116,0.7118290662765503,0.7123793363571167,0.7128415107727051,0.713248074054718,0.7136353254318237,0.7140001058578491,0.7143754959106445,0.7147646546363831,0.7151902318000793,0.7156481146812439,0.7161731719970703,0.7167428731918335,0.717322051525116,0.7178251147270203,0.7182024717330933,0.7183364629745483,0.7181566953659058,0.7175737023353577,0.7165191769599915,0.7149510383605957,0.7128415107727051,0.7102220058441162,0.7071936130523682,0.7038984298706055,0.7005161643028259,0.6972799301147461,0.6944235563278198,0.6921594738960266,0.6906682252883911,0.690071702003479,0.6901952028274536,0.6910333633422852,0.6925891637802124,0.6948603987693787
