sample_id,cluster_sample_id,feat_400.00,feat_405.04,feat_410.08,feat_415.13,feat_420.17,feat_425.21,feat_430.25,feat_435.29,feat_440.34,feat_445.38,feat_450.42,feat_455.46,feat_460.50,feat_465.55,feat_470.59,feat_475.63,feat_480.67,feat_485.71,feat_490.76,feat_495.80,feat_500.84,feat_505.88,feat_510.92,feat_515.97,feat_521.01,feat_526.05,feat_531.09,feat_536.13,feat_541.18,feat_546.22,feat_551.26,feat_556.30,feat_561.34,feat_566.39,feat_571.43,feat_576.47,feat_581.51,feat_586.55,feat_591.60,feat_596.64,feat_601.68,feat_606.72,feat_611.76,feat_616.81,feat_621.85,feat_626.89,feat_631.93,feat_636.97,feat_642.02,feat_647.06,feat_652.10,feat_657.14,feat_662.18,feat_667.23,feat_672.27,feat_677.31,feat_682.35,feat_687.39,feat_692.44,feat_697.48,feat_702.52,feat_707.56,feat_712.61,feat_717.65,feat_722.69,feat_727.73,feat_732.77,feat_737.82,feat_742.86,feat_747.90,feat_752.94,feat_757.98,feat_763.03,feat_768.07,feat_773.11,feat_778.15,feat_783.19,feat_788.24,feat_793.28,feat_798.32,feat_803.36,feat_808.40,feat_813.45,feat_818.49,feat_823.53,feat_828.57,feat_833.61,feat_838.66,feat_843.70,feat_848.74,feat_853.78,feat_858.82,feat_863.87,feat_868.91,feat_873.95,feat_878.99,feat_884.03,feat_889.08,feat_894.12,feat_899.16,feat_904.20,feat_909.24,feat_914.29,feat_919.33,feat_924.37,feat_929.41,feat_934.45,feat_939.50,feat_944.54,feat_949.58,feat_954.62,feat_959.66,feat_964.71,feat_969.75,feat_974.79,feat_979.83,feat_984.87,feat_989.92,feat_994.96,feat_1000.00,label
VN_BS_3-9_3-12_20250416_raw_vnir_cube_bottom_right_mean_spectrum,VN_MD_BS_3-12_20250416_raw_vnir,0.4165923297405243,0.3427830934524536,0.27651238441467285,0.2177937924861908,0.16661971807479858,0.12299159169197083,0.07161971926689148,0.035744182765483856,0.02462698146700859,0.029388559982180595,0.03279055282473564,0.03350392356514931,0.033099133521318436,0.03247612714767456,0.03219359740614891,0.03245099261403084,0.03331810235977173,0.035050589591264725,0.03829776868224144,0.04373515024781227,0.05206557735800743,0.0637165829539299,0.07841140031814575,0.0951397493481636,0.11245954036712646,0.12883995473384857,0.14292070269584656,0.15357047319412231,0.16009333729743958,0.16231408715248108,0.1605336219072342,0.1553957313299179,0.14770318567752838,0.13831064105033875,0.12818734347820282,0.11839968711137772,0.10974830389022827,0.10249536484479904,0.09644805639982224,0.09114120900630951,0.0861624926328659,0.08135928213596344,0.0767524391412735,0.07236586511135101,0.06818096339702606,0.06417655944824219,0.06030377373099327,0.05647638067603111,0.052697546780109406,0.049195777624845505,0.04646622762084007,0.04509915038943291,0.04563998803496361,0.048843614757061005,0.05602048709988594,0.06884641200304031,0.08881870657205582,0.11691342294216156,0.15346190333366394,0.19803252816200256,0.2493106871843338,0.3051248788833618,0.36270955204963684,0.41932180523872375,0.4726558029651642,0.520889163017273,0.562661349773407,0.5972964763641357,0.6248539686203003,0.6459423899650574,0.6615763306617737,0.6729505062103271,0.6812346577644348,0.6873400211334229,0.6918461918830872,0.6951452493667603,0.6975353360176086,0.699284017086029,0.700574517250061,0.7014939188957214,0.7020671963691711,0.7023570537567139,0.7024260759353638,0.7023462057113647,0.702182412147522,0.701930046081543,0.701655387878418,0.7014042735099792,0.7012602090835571,0.7012338042259216,0.7013161778450012,0.7014904022216797,0.7017332315444946,0.7020272612571716,0.702347457408905,0.7026606798171997,0.7029021978378296,0.703002393245697,0.7029244899749756,0.702602207660675,0.702016294002533,0.7010976672172546,0.699770450592041,0.697967529296875,0.6956461668014526,0.6927695274353027,0.6893874406814575,0.6855694651603699,0.6814263463020325,0.6771172881126404,0.6728789210319519,0.6689538359642029,0.6655886173248291,0.6629690527915955,0.6611078381538391,0.6595008969306946,0.6583858728408813,0.6577738523483276,0.6576664447784424,0.6580650210380554,MD
VN_BS_3-5_3-8_20250423_raw_vnir_cube.npy_top_left_mean_spectrum,VN_SD_BS_3-5_20250423_raw_vnir,0.416616290807724,0.34241750836372375,0.27647170424461365,0.2187797874212265,0.16934265196323395,0.1281585693359375,0.0821613073348999,0.052920691668987274,0.04579595476388931,0.05138471722602844,0.05582042783498764,0.05801888555288315,0.05895564705133438,0.059571605175733566,0.060073789209127426,0.06067334860563278,0.061626508831977844,0.06318950653076172,0.06571140140295029,0.06949099153280258,0.07480007410049438,0.08174803107976913,0.0900021344423294,0.09899047762155533,0.10797370970249176,0.11621208488941193,0.12311723828315735,0.12824660539627075,0.1313895583152771,0.13249309360980988,0.13171178102493286,0.12938548624515533,0.12588204443454742,0.12155745178461075,0.11685094237327576,0.11224742978811264,0.10814020782709122,0.10467886924743652,0.1017577275633812,0.09914644062519073,0.09667361527681351,0.09431452304124832,0.09207727015018463,0.08991193026304245,0.08775394409894943,0.08559728413820267,0.08347111195325851,0.08138611167669296,0.07936703413724899,0.07757007330656052,0.07632886618375778,0.07608967274427414,0.07732433825731277,0.08059743791818619,0.08669709414243698,0.09656257927417755,0.11101016402244568,0.13051830232143402,0.15520016849040985,0.18481822311878204,0.21876217424869537,0.256052166223526,0.2953696548938751,0.33523398637771606,0.3741740584373474,0.41081246733665466,0.4439485967159271,0.4727429449558258,0.4968618154525757,0.5164815783500671,0.5321472883224487,0.5446506142616272,0.5547816157341003,0.5632335543632507,0.5705174207687378,0.576967716217041,0.582804262638092,0.5881485939025879,0.5930752754211426,0.5976006984710693,0.6017230153083801,0.6054479479789734,0.6088249683380127,0.6119301319122314,0.6148435473442078,0.6176162362098694,0.6202662587165833,0.6227879524230957,0.6251817941665649,0.6274460554122925,0.6296046376228333,0.631674587726593,0.6336706876754761,0.6356512308120728,0.6376501321792603,0.639702320098877,0.6417900323867798,0.6438789367675781,0.6459335088729858,0.6479142904281616,0.6497887969017029,0.6515082716941833,0.6530352234840393,0.654298722743988,0.6552272439002991,0.6557645201683044,0.6559048891067505,0.6557382345199585,0.6554115414619446,0.655083954334259,0.6548898816108704,0.6549058556556702,0.655152440071106,0.6556273102760315,0.6563147306442261,0.65732342004776,0.6585703492164612,0.6600592732429504,0.6617822647094727,0.6637439131736755,SD
VN_BS_3-5_3-8_20250422_raw_vnir_cube.npy_top_left_mean_spectrum,VN_SD_BS_3-5_20250422_raw_vnir,0.41330671310424805,0.3385690748691559,0.2721576392650604,0.21407881379127502,0.16433069109916687,0.12291407585144043,0.07545650750398636,0.04634837433695793,0.04011598229408264,0.04648565500974655,0.05093451961874962,0.05286895111203194,0.05369853600859642,0.054160796105861664,0.05456235259771347,0.05519767478108406,0.056274477392435074,0.05799579247832298,0.06068164482712746,0.06469178199768066,0.07046099752187729,0.07794735580682755,0.08688782900571823,0.09672296792268753,0.10666477680206299,0.11592312157154083,0.12381443381309509,0.12980309128761292,0.1336607038974762,0.13529273867607117,0.13484901189804077,0.1326722800731659,0.12915581464767456,0.12466040998697281,0.1196666806936264,0.11472233384847641,0.11028598994016647,0.1064961850643158,0.10327364504337311,0.1003805547952652,0.0976179838180542,0.0949600338935852,0.09243079274892807,0.08998182415962219,0.0875440165400505,0.08509732037782669,0.08267679065465927,0.08031027764081955,0.07804639637470245,0.07605739682912827,0.07470818608999252,0.07447763532400131,0.07585567981004715,0.07948733866214752,0.0863187313079834,0.0974462553858757,0.11378801614046097,0.13582539558410645,0.16354802250862122,0.19649070501327515,0.23369933664798737,0.2737842798233032,0.31507495045661926,0.3559265434741974,0.3948754072189331,0.43067052960395813,0.46232903003692627,0.48928144574165344,0.5114840865135193,0.5293322801589966,0.5435055494308472,0.5548224449157715,0.5640655755996704,0.5718324184417725,0.5785057544708252,0.5843217372894287,0.5894551277160645,0.5940530896186829,0.5982596278190613,0.602168083190918,0.6058087348937988,0.6091917157173157,0.612311601638794,0.6151555180549622,0.6176904439926147,0.6198821067810059,0.6217783689498901,0.6234859228134155,0.6251094937324524,0.6267216801643372,0.6283523440361023,0.6300175189971924,0.6317322850227356,0.6334930658340454,0.6352970004081726,0.6371158361434937,0.6389298439025879,0.6406879425048828,0.642340362071991,0.6438051462173462,0.6450153589248657,0.6459265947341919,0.6464958786964417,0.6466907858848572,0.6465131044387817,0.6459758281707764,0.6451476216316223,0.6441630721092224,0.6431997418403625,0.6424263715744019,0.6419687271118164,0.6418852210044861,0.6421413421630859,0.6426203846931458,0.6431954503059387,0.6437172889709473,0.644320011138916,0.6450042724609375,0.6457608938217163,0.6465938091278076,SD
VN_BS_1-9_1-12_20250419_raw_vnir_cube_top_right_mean_spectrum,VN_WW_BS_1-10_20250419_raw_vnir,0.43636709451675415,0.3661421835422516,0.3017183542251587,0.24311582744121552,0.19031646847724915,0.1433357447385788,0.08318263292312622,0.03771263360977173,0.017631471157073975,0.01811668649315834,0.022021185606718063,0.024560097604990005,0.02601516619324684,0.02687923237681389,0.027328385040163994,0.027522502467036247,0.02775348536670208,0.02844342589378357,0.030244754627346992,0.03398555517196655,0.04060501605272293,0.05067829415202141,0.06393905729055405,0.07937202602624893,0.09551668167114258,0.1108761876821518,0.12412509322166443,0.1341806948184967,0.1403965801000595,0.14260083436965942,0.14107097685337067,0.1364060491323471,0.1293589472770691,0.12070824950933456,0.1113245040178299,0.10217218101024628,0.09403545409440994,0.08722539246082306,0.08160465210676193,0.07674995809793472,0.07225513458251953,0.06795261800289154,0.06382099539041519,0.059827789664268494,0.05592375248670578,0.05209917202591896,0.04836101084947586,0.044692665338516235,0.041131481528282166,0.037889543920755386,0.035392578691244125,0.03413763642311096,0.034574441611766815,0.03738262876868248,0.04384449124336243,0.055697962641716,0.07464192062616348,0.10192936658859253,0.1381959468126297,0.1833323985338211,0.23633988201618195,0.2952657639980316,0.3574279546737671,0.41994357109069824,0.4801803529262543,0.5358458161354065,0.5850841999053955,0.6267268061637878,0.6604315638542175,0.6866341233253479,0.7063977718353271,0.7210631966590881,0.7319559454917908,0.7401530742645264,0.7463887929916382,0.751158595085144,0.7548375129699707,0.7576910257339478,0.759909451007843,0.7616627812385559,0.7630385160446167,0.7641144394874573,0.764931321144104,0.7655013799667358,0.765834629535675,0.7659379243850708,0.7658843994140625,0.7656847238540649,0.7653951048851013,0.7650477886199951,0.7646853923797607,0.7643073201179504,0.7639275193214417,0.7635559439659119,0.7632142901420593,0.7628971338272095,0.7625547051429749,0.7621433138847351,0.7616426944732666,0.7609729766845703,0.7600654363632202,0.7587820291519165,0.7570219039916992,0.7545892596244812,0.7513728737831116,0.7473487257957458,0.7425326108932495,0.7371073365211487,0.7313402891159058,0.7256091237068176,0.7202974557876587,0.715709924697876,0.7120705842971802,0.7094082832336426,0.7076205015182495,0.7058824300765991,0.7046767473220825,0.7040182948112488,0.7038877606391907,0.7042909860610962,WW
VN_BS_2-17_2-20_20250417_raw_vnir_cube_bottom_left_mean_spectrum,VN_MD_BS_2-19_20250417_raw_vnir,0.41630855202674866,0.33463892340660095,0.26242345571517944,0.19968415796756744,0.1464088261127472,0.10259709507226944,0.05531330779194832,0.02677362971007824,0.022904811426997185,0.028477253392338753,0.03137886896729469,0.032510533928871155,0.03279875963926315,0.03283435478806496,0.03294827789068222,0.03340776264667511,0.03443075343966484,0.03638501465320587,0.03991524875164032,0.04576491937041283,0.05465046688914299,0.06692930310964584,0.0821661651134491,0.09922986477613449,0.11657211184501648,0.13268554210662842,0.14622561633586884,0.15619757771492004,0.16206446290016174,0.1637687087059021,0.16169783473014832,0.15648287534713745,0.14888180792331696,0.13967056572437286,0.12974989414215088,0.12016429007053375,0.111692413687706,0.10459578782320023,0.09866088628768921,0.09343355149030685,0.08853580802679062,0.0838642567396164,0.07944129407405853,0.0752306804060936,0.07118085771799088,0.06729794293642044,0.06359466165304184,0.060034967958927155,0.05662812665104866,0.053602058440446854,0.05140161141753197,0.0505322702229023,0.05154402554035187,0.05540986359119415,0.06372077018022537,0.07826495915651321,0.10045523941516876,0.13098445534706116,0.16975480318069458,0.21585555374622345,0.2674803137779236,0.32206693291664124,0.37682902812957764,0.4293804466724396,0.47791287302970886,0.5210758447647095,0.5579163432121277,0.5881238579750061,0.6120142340660095,0.630344808101654,0.6441535949707031,0.6544840931892395,0.6622890830039978,0.668311357498169,0.6730821132659912,0.6769269108772278,0.6800814867019653,0.6827179193496704,0.6849556565284729,0.68681800365448,0.688302755355835,0.6893950700759888,0.6901528835296631,0.6906828880310059,0.6910789608955383,0.6914153099060059,0.691762387752533,0.6921802163124084,0.6926932334899902,0.693312406539917,0.6940031051635742,0.6947181224822998,0.6954140663146973,0.6960443258285522,0.6966241598129272,0.6971511244773865,0.697629988193512,0.6980586051940918,0.6984326243400574,0.6987082958221436,0.6988685131072998,0.6988324522972107,0.6985669732093811,0.6979798674583435,0.6970553398132324,0.6957455277442932,0.6940298676490784,0.6919271349906921,0.6895266771316528,0.6869403123855591,0.6843374371528625,0.6819652318954468,0.6800785660743713,0.6790115833282471,0.6790267825126648,0.6799781918525696,0.6818233132362366,0.6845505833625793,0.6881538033485413,0.6926405429840088,MD
VN_BS_3-5_3-8__20250415_raw_vnir_cube_top_left_mean_spectrum,VN_MD_BS_3-5_20250415_raw_vnir,0.41305091977119446,0.3364841639995575,0.2681390643119812,0.20801076292991638,0.15610095858573914,0.11240947991609573,0.06198825314640999,0.029346156865358353,0.02087036520242691,0.02596932090818882,0.02940240316092968,0.031010160222649574,0.03174399957060814,0.03210727870464325,0.03233993053436279,0.0327763594686985,0.03368442878127098,0.03545091301202774,0.03870164975523949,0.04417363181710243,0.05257083848118782,0.06421341747045517,0.07867711782455444,0.0948987826704979,0.11140888184309006,0.12680639326572418,0.13983172178268433,0.14952188730239868,0.1553979068994522,0.15737754106521606,0.15577176213264465,0.15118439495563507,0.14433073997497559,0.1359432339668274,0.12687376141548157,0.11807428300380707,0.11026989668607712,0.1037055104970932,0.0981791689991951,0.09324248135089874,0.0885378047823906,0.08400481939315796,0.07969348877668381,0.07560043781995773,0.07168854773044586,0.06794917583465576,0.06438396126031876,0.06094520911574364,0.05762754753232002,0.05463634803891182,0.05242321640253067,0.051512155681848526,0.05247825011610985,0.05630936473608017,0.06455252319574356,0.07888970524072647,0.10058528929948807,0.1302131712436676,0.16761936247348785,0.21190977096557617,0.26141074299812317,0.3137611150741577,0.36639517545700073,0.41712889075279236,0.4643295109272003,0.5066980719566345,0.5432385802268982,0.5735588073730469,0.5978502035140991,0.6168413758277893,0.6314812302589417,0.6428157687187195,0.6517523527145386,0.6589680910110474,0.6649217009544373,0.6699002981185913,0.6740773916244507,0.6775937080383301,0.6805481910705566,0.68304044008255,0.6851457357406616,0.6869457960128784,0.6885495781898499,0.6900294423103333,0.6913991570472717,0.6926491856575012,0.6937870979309082,0.6948128342628479,0.6957459449768066,0.6965968608856201,0.6973696351051331,0.6980937719345093,0.6987566351890564,0.6993762850761414,0.6999148726463318,0.7003867030143738,0.7007660865783691,0.7010777592658997,0.7013475298881531,0.7016366720199585,0.7019869089126587,0.7024182081222534,0.7028738260269165,0.7032217383384705,0.7032930254936218,0.7029068470001221,0.7019196152687073,0.7003093361854553,0.6982022523880005,0.6958238482475281,0.6934881806373596,0.6914909482002258,0.690044105052948,0.6892383694648743,0.6890398263931274,0.6890938878059387,0.6895943284034729,0.6905210614204407,0.69187992811203,0.693672776222229,MD
VN_BS_1-9_1-12_20250422_raw_vnir_cube_top_right_mean_spectrum,VN_WW_BS_1-10_20250422_raw_vnir,0.42964988946914673,0.3593989312648773,0.2951820492744446,0.23699070513248444,0.1848338395357132,0.13870438933372498,0.08046679943799973,0.03748363256454468,0.018809577450156212,0.019071893766522408,0.022783130407333374,0.025142941623926163,0.026670727878808975,0.02761216275393963,0.028066828846931458,0.028179842978715897,0.028236698359251022,0.02866472490131855,0.030084729194641113,0.033295970410108566,0.0392814576625824,0.04870828986167908,0.06143241748213768,0.07649435102939606,0.09243988990783691,0.10777602344751358,0.1211506798863411,0.13143318891525269,0.1378771811723709,0.14024312794208527,0.13880935311317444,0.13419874012470245,0.12715834379196167,0.1184702068567276,0.10902267694473267,0.0997992679476738,0.09160073846578598,0.08475813269615173,0.07913422584533691,0.07430554926395416,0.06985386461019516,0.06560765206813812,0.061538372188806534,0.057612597942352295,0.05379214882850647,0.05007636919617653,0.04647184535861015,0.04295849800109863,0.03956218063831329,0.03648805618286133,0.034160759299993515,0.033069588243961334,0.03361870348453522,0.03638383746147156,0.04255228117108345,0.053843870759010315,0.07201814651489258,0.09846503287553787,0.13400819897651672,0.17874771356582642,0.2318650186061859,0.29150545597076416,0.3549412190914154,0.41915085911750793,0.4813540577888489,0.5391289591789246,0.5905078053474426,0.6342085003852844,0.6698596477508545,0.6978694796562195,0.7192693948745728,0.7354013919830322,0.7476007342338562,0.7569748163223267,0.7643621563911438,0.7702751755714417,0.7751004695892334,0.779064416885376,0.7823434472084045,0.7850668430328369,0.7873087525367737,0.789093017578125,0.7905067801475525,0.7915921211242676,0.7924587726593018,0.793163001537323,0.7937754988670349,0.794331431388855,0.7948477864265442,0.7953307032585144,0.7957452535629272,0.7961317896842957,0.7964776754379272,0.7968266606330872,0.797213077545166,0.7976236939430237,0.7980199456214905,0.7983685731887817,0.7985929846763611,0.7986007332801819,0.7983235716819763,0.7976195812225342,0.7963908910751343,0.7944567203521729,0.7916614413261414,0.7878709435462952,0.7830372452735901,0.7772883176803589,0.7708811163902283,0.7641816735267639,0.7576202154159546,0.7515705823898315,0.7463494539260864,0.7421129941940308,0.7388973236083984,0.736231803894043,0.7343277931213379,0.7331835627555847,0.7327987551689148,0.7331801652908325,WW
VN_BS_3-1_3-4_20250417_raw_vnir_cube_top_left_mean_spectrum,VN_MD_BS_3-1_20250417_raw_vnir,0.4159359633922577,0.3388967216014862,0.2700790464878082,0.20947161316871643,0.1570759415626526,0.11289877444505692,0.06157936528325081,0.02726586163043976,0.0197385773062706,0.024625567719340324,0.027321679517626762,0.02790921740233898,0.02776624821126461,0.02761177532374859,0.027980919927358627,0.029044916853308678,0.03079236112535,0.03352128341794014,0.03786315396428108,0.044476836919784546,0.054053895175457,0.06694216281175613,0.08266758918762207,0.1000637412071228,0.1176464781165123,0.13383693993091583,0.14732763171195984,0.15718215703964233,0.16286131739616394,0.16431643068790436,0.16195344924926758,0.1564214825630188,0.14851748943328857,0.13902883231639862,0.1288776844739914,0.11912734061479568,0.11056872457265854,0.10343529284000397,0.0974564254283905,0.09214604645967484,0.08712193369865417,0.08229001611471176,0.07767796516418457,0.07326839864253998,0.06902351975440979,0.06496971100568771,0.06111624091863632,0.05740636959671974,0.05385388433933258,0.05069650337100029,0.04839976504445076,0.04747805371880531,0.04847496747970581,0.052326492965221405,0.0605485700070858,0.07483480125665665,0.0965282991528511,0.12632283568382263,0.1642175167798996,0.20948141813278198,0.26060572266578674,0.3153633773326874,0.37119022011756897,0.42571017146110535,0.47694143652915955,0.5231744050979614,0.5631450414657593,0.5962285399436951,0.6225355267524719,0.642695426940918,0.6577945947647095,0.6690398454666138,0.6775489449501038,0.6841211318969727,0.6892868876457214,0.6934121251106262,0.6967946887016296,0.6997153759002686,0.702289342880249,0.70452481508255,0.7064582705497742,0.7080596089363098,0.7093449234962463,0.710317850112915,0.7109505534172058,0.7112799286842346,0.7113713026046753,0.711309552192688,0.7111688256263733,0.7110122442245483,0.7108967900276184,0.7108401656150818,0.7108506560325623,0.7109565138816833,0.7111829519271851,0.711492657661438,0.7119051218032837,0.7123697400093079,0.7128334641456604,0.7132264971733093,0.7134604454040527,0.7134532928466797,0.7130914330482483,0.7122614979743958,0.7108892202377319,0.7088750600814819,0.7061749696731567,0.7028112411499023,0.6988900303840637,0.694612979888916,0.6902359127998352,0.6860751509666443,0.6824015378952026,0.6794131398200989,0.6771888732910156,0.6755550503730774,0.6745508313179016,0.6741636991500854,0.6744016408920288,0.6752590537071228,MD
VN_BS_1-5_1-8_20250417_raw_vnir_cube_bottom_right_mean_spectrum,VN_WW_BS_1-8_20250417_raw_vnir,0.43094882369041443,0.354807049036026,0.2862618565559387,0.22531330585479736,0.17196223139762878,0.1262059360742569,0.07121457904577255,0.033391423523426056,0.020598415285348892,0.024774231016635895,0.028966588899493217,0.030789891257882118,0.03156279772520065,0.03173999488353729,0.03163658082485199,0.031566981226205826,0.03184456750750542,0.03285890817642212,0.035315338522195816,0.040074415504932404,0.04806070402264595,0.059773173183202744,0.07494333386421204,0.09246411174535751,0.11075980961322784,0.1282050609588623,0.14329296350479126,0.15479855239391327,0.16201722621917725,0.16479085385799408,0.16345347464084625,0.15866327285766602,0.1512269526720047,0.14199486374855042,0.1319006383419037,0.12199704349040985,0.11312615126371384,0.10563580691814423,0.0993836522102356,0.09391961246728897,0.0888165533542633,0.08390840888023376,0.07919423282146454,0.07463688403367996,0.0701632872223854,0.06574462354183197,0.06138084456324577,0.05703912302851677,0.05272296443581581,0.04863562062382698,0.04525228217244148,0.04314948990941048,0.04288456588983536,0.045326367020606995,0.05198076367378235,0.06471339613199234,0.08515523374080658,0.11429575085639954,0.15235081315040588,0.19870750606060028,0.2518233358860016,0.3092729449272156,0.36813831329345703,0.42570066452026367,0.47975993156433105,0.5285632014274597,0.5708150863647461,0.6058736443519592,0.6338083744049072,0.6552602052688599,0.6712072491645813,0.6828080415725708,0.6912285089492798,0.6973612308502197,0.7018622756004333,0.705138087272644,0.7075129747390747,0.7092530727386475,0.7105016112327576,0.7113578915596008,0.7118458151817322,0.7120383977890015,0.7120058536529541,0.7118639945983887,0.7116457223892212,0.7113978266716003,0.7111269235610962,0.7108579277992249,0.7106428742408752,0.710462212562561,0.7103651762008667,0.7103312015533447,0.7103661298751831,0.7104642987251282,0.7105863690376282,0.7107017636299133,0.7107417583465576,0.7106266021728516,0.7102989554405212,0.7096835970878601,0.7087432742118835,0.7074275612831116,0.705711841583252,0.7034980654716492,0.7007189393043518,0.697300374507904,0.6932463049888611,0.6886323094367981,0.6836378574371338,0.6784921288490295,0.6735104322433472,0.6689525246620178,0.6650510430335999,0.6619164943695068,0.6595245599746704,0.6574215292930603,0.6558384299278259,0.6547691822052002,0.6542261242866516,0.6541908979415894,WW
VN_BS_2-13_2-16_20250420_raw_vnir_cube_bottom_left_mean_spectrum,VN_DR_BS_2-15_20250420_raw_vnir,0.3961588442325592,0.3200383484363556,0.252634197473526,0.19394589960575104,0.1439719945192337,0.1027117595076561,0.05656323954463005,0.028301358222961426,0.02529565803706646,0.03149687498807907,0.034473635256290436,0.03545747324824333,0.03566768020391464,0.03574042767286301,0.03581469506025314,0.0361151322722435,0.03683995082974434,0.03826870024204254,0.04088760167360306,0.04531987011432648,0.05224881321191788,0.062035270035266876,0.07441214472055435,0.08845517784357071,0.10284566134214401,0.11631825566291809,0.12772740423679352,0.13614556193351746,0.141025111079216,0.14227809011936188,0.14022958278656006,0.13547511398792267,0.12867021560668945,0.12051665037870407,0.1118149533867836,0.10347077250480652,0.09615404903888702,0.09008649736642838,0.08507082611322403,0.08069299906492233,0.0766131654381752,0.07272020727396011,0.06901552528142929,0.0654965341091156,0.062160931527614594,0.059034477919340134,0.056124307215213776,0.05339224636554718,0.050853535532951355,0.04870516061782837,0.04732707142829895,0.047125451266765594,0.048461221158504486,0.051979150623083115,0.05891993269324303,0.07088403403759003,0.08933071792125702,0.11526793241500854,0.14913831651210785,0.19070199131965637,0.23887063562870026,0.2917012572288513,0.346674382686615,0.4012524485588074,0.45322826504707336,0.500749945640564,0.5423678159713745,0.5773084163665771,0.6055058836936951,0.6275566220283508,0.644427478313446,0.6572638750076294,0.6671342253684998,0.6749079823493958,0.6811679005622864,0.6863099336624146,0.6906446218490601,0.6943668127059937,0.6976533532142639,0.7005606889724731,0.7031434178352356,0.705366313457489,0.707269012928009,0.7088329792022705,0.7101045250892639,0.7110896706581116,0.7118290662765503,0.7123793363571167,0.7128415107727051,0.713248074054718,0.7136353254318237,0.7140001058578491,0.7143754959106445,0.7147646546363831,0.7151902318000793,0.7156481146812439,0.7161731719970703,0.7167428731918335,0.717322051525116,0.7178251147270203,0.7182024717330933,0.7183364629745483,0.7181566953659058,0.7175737023353577,0.7165191769599915,0.7149510383605957,0.7128415107727051,0.7102220058441162,0.7071936130523682,0.7038984298706055,0.7005161643028259,0.6972799301147461,0.6944235563278198,0.6921594738960266,0.6906682252883911,0.690071702003479,0.6901952028274536,0.6910333633422852,0.6925891637802124,0.6948603987693787,DR
