sample_id,cluster_sample_id,feat_400.00,feat_405.04,feat_410.08,feat_415.13,feat_420.17,feat_425.21,feat_430.25,feat_435.29,feat_440.34,feat_445.38,feat_450.42,feat_455.46,feat_460.50,feat_465.55,feat_470.59,feat_475.63,feat_480.67,feat_485.71,feat_490.76,feat_495.80,feat_500.84,feat_505.88,feat_510.92,feat_515.97,feat_521.01,feat_526.05,feat_531.09,feat_536.13,feat_541.18,feat_546.22,feat_551.26,feat_556.30,feat_561.34,feat_566.39,feat_571.43,feat_576.47,feat_581.51,feat_586.55,feat_591.60,feat_596.64,feat_601.68,feat_606.72,feat_611.76,feat_616.81,feat_621.85,feat_626.89,feat_631.93,feat_636.97,feat_642.02,feat_647.06,feat_652.10,feat_657.14,feat_662.18,feat_667.23,feat_672.27,feat_677.31,feat_682.35,feat_687.39,feat_692.44,feat_697.48,feat_702.52,feat_707.56,feat_712.61,feat_717.65,feat_722.69,feat_727.73,feat_732.77,feat_737.82,feat_742.86,feat_747.90,feat_752.94,feat_757.98,feat_763.03,feat_768.07,feat_773.11,feat_778.15,feat_783.19,feat_788.24,feat_793.28,feat_798.32,feat_803.36,feat_808.40,feat_813.45,feat_818.49,feat_823.53,feat_828.57,feat_833.61,feat_838.66,feat_843.70,feat_848.74,feat_853.78,feat_858.82,feat_863.87,feat_868.91,feat_873.95,feat_878.99,feat_884.03,feat_889.08,feat_894.12,feat_899.16,feat_904.20,feat_909.24,feat_914.29,feat_919.33,feat_924.37,feat_929.41,feat_934.45,feat_939.50,feat_944.54,feat_949.58,feat_954.62,feat_959.66,feat_964.71,feat_969.75,feat_974.79,feat_979.83,feat_984.87,feat_989.92,feat_994.96,feat_1000.00,label
VN_BS_3-9_3-12_20250416_raw_vnir_cube_bottom_right_mean_spectrum,VN_MD_BS_3-12_20250416_raw_vnir,0.3541533350944519,0.29304832220077515,0.23785825073719025,0.18858051300048828,0.1452183723449707,0.10776868462562561,0.06338749825954437,0.03210815414786339,0.01946474425494671,0.020622847601771355,0.023325184360146523,0.02441374585032463,0.024654658511281013,0.02467949315905571,0.024816041812300682,0.02517089620232582,0.02570265345275402,0.02645704336464405,0.027757609263062477,0.03000805340707302,0.03363468497991562,0.03904342278838158,0.04620011895895004,0.054608628153800964,0.06349045038223267,0.07206699997186661,0.07960053533315659,0.08542058616876602,0.08908195793628693,0.09041682630777359,0.08956119418144226,0.08686594665050507,0.0827668160200119,0.07773488014936447,0.07229266315698624,0.06701911240816116,0.06237807869911194,0.05853722244501114,0.0553915910422802,0.0526914969086647,0.050207220017910004,0.0478370226919651,0.04556887969374657,0.04340001195669174,0.04132551699876785,0.03934284672141075,0.037442635744810104,0.03559026122093201,0.03377971425652504,0.032133281230926514,0.03091806173324585,0.030462179332971573,0.03104201704263687,0.032978709787130356,0.03690037876367569,0.04377913847565651,0.05467884615063667,0.07050969451665878,0.09191018342971802,0.11914782226085663,0.15193790197372437,0.18929605185985565,0.22957643866539001,0.2707638442516327,0.31088492274284363,0.3481989800930023,0.3813323378562927,0.4094277620315552,0.43222030997276306,0.45000749826431274,0.4634798765182495,0.4735240340232849,0.48098301887512207,0.4865688979625702,0.4907541871070862,0.49389955401420593,0.4962657392024994,0.49807828664779663,0.4994760751724243,0.5005491375923157,0.501346230506897,0.5018905401229858,0.5022254586219788,0.5024020075798035,0.5024610161781311,0.5024488568305969,0.5024119019508362,0.5023864507675171,0.5024012327194214,0.5024460554122925,0.5025185942649841,0.5025980472564697,0.5027022361755371,0.5028221607208252,0.5029481649398804,0.5030292272567749,0.5030437111854553,0.5029286742210388,0.5026713013648987,0.5022574067115784,0.5016605257987976,0.5008581280708313,0.4998081922531128,0.49843305349349976,0.4966528117656708,0.49438750743865967,0.4916549623012543,0.4885045289993286,0.4850822687149048,0.48154735565185547,0.478070467710495,0.4748055934906006,0.4718652665615082,0.4693242311477661,0.46722519397735596,0.4655812382698059,0.464348167181015,0.4635176956653595,0.4630984365940094,0.463082879781723,MD
VN_BS_3-5_3-8_20250423_raw_vnir_cube.npy_top_left_mean_spectrum,VN_SD_BS_3-5_20250423_raw_vnir,0.3412630558013916,0.2801424264907837,0.2255784273147583,0.1775742769241333,0.1361245959997177,0.10123340785503387,0.06072292476892471,0.03449190780520439,0.027922777459025383,0.031985294073820114,0.03536494821310043,0.037115827202796936,0.03807957097887993,0.038714103400707245,0.03921733796596527,0.039748240262269974,0.04044649004936218,0.04145229235291481,0.042957913130521774,0.045149125158786774,0.048179518431425095,0.052085164934396744,0.056674133986234665,0.06160935014486313,0.06649287790060043,0.07096213847398758,0.07470007985830307,0.07749652862548828,0.07925135642290115,0.07996347546577454,0.07971613109111786,0.07866171002388,0.07697003334760666,0.07484031468629837,0.0725027322769165,0.07020948082208633,0.06815792620182037,0.06641494482755661,0.06493249535560608,0.06360103189945221,0.06233211234211922,0.06110578402876854,0.059931300580501556,0.05878550186753273,0.057631585747003555,0.056460123509168625,0.05527918040752411,0.05408744886517525,0.05290642008185387,0.05183534696698189,0.051065798848867416,0.05085831508040428,0.0515105314552784,0.05338630452752113,0.056968819350004196,0.06279503554105759,0.07131591439247131,0.08281378448009491,0.09740453213453293,0.1150340661406517,0.1354375034570694,0.15814687311649323,0.18251146376132965,0.20774687826633453,0.2329728752374649,0.2572697103023529,0.2797785997390747,0.299877792596817,0.3172457218170166,0.3318772614002228,0.3440287113189697,0.35413870215415955,0.3627049922943115,0.37014031410217285,0.37673088908195496,0.3826519250869751,0.388037770986557,0.392993301153183,0.39761680364608765,0.4019627273082733,0.4060739576816559,0.4099855422973633,0.41370901465415955,0.41726645827293396,0.42065492272377014,0.42386719584465027,0.42690616846084595,0.4297907054424286,0.43255025148391724,0.4352152347564697,0.4378245174884796,0.4403751492500305,0.4428602457046509,0.44526407122612,0.44760626554489136,0.4499206244945526,0.4522189497947693,0.4545038938522339,0.4567621350288391,0.45898663997650146,0.461145281791687,0.4631989002227783,0.465097576379776,0.46679556369781494,0.46826186776161194,0.46948328614234924,0.4704713821411133,0.4712538421154022,0.4718644618988037,0.4723640978336334,0.4727872908115387,0.4731963872909546,0.47363945841789246,0.47420987486839294,0.47505953907966614,0.476782888174057,0.47895580530166626,0.48158159852027893,0.48465558886528015,0.4881846606731415,SD
VN_BS_3-5_3-8_20250422_raw_vnir_cube.npy_top_left_mean_spectrum,VN_SD_BS_3-5_20250422_raw_vnir,0.33534297347068787,0.2761386036872864,0.22349390387535095,0.17740729451179504,0.13787929713726044,0.10491283237934113,0.06713394075632095,0.043276555836200714,0.038830582052469254,0.04370464012026787,0.04666036739945412,0.048142749816179276,0.049084749072790146,0.049904026091098785,0.050724711269140244,0.05159922316670418,0.052604272961616516,0.053822774440050125,0.05534636974334717,0.0572829432785511,0.059734441339969635,0.0627904012799263,0.06637370586395264,0.07022889703512192,0.07404915988445282,0.07754743099212646,0.08050559461116791,0.08275730162858963,0.08419711142778397,0.08480077236890793,0.08463700860738754,0.08383294194936752,0.0825330913066864,0.08086997270584106,0.07902552932500839,0.07720574736595154,0.07557031512260437,0.0741734579205513,0.07297864556312561,0.0718977302312851,0.07086049020290375,0.06985384970903397,0.06888896226882935,0.06794916838407516,0.06700974702835083,0.06606397777795792,0.06513041257858276,0.06421952694654465,0.06334710866212845,0.06258253753185272,0.06208502873778343,0.062077973037958145,0.06279200315475464,0.06449735909700394,0.06755320727825165,0.07239225506782532,0.07942009717226028,0.08891545981168747,0.10100284218788147,0.1156761571764946,0.13276877999305725,0.1519087553024292,0.1724996715784073,0.1937914490699768,0.2149665802717209,0.23522189259529114,0.2538517117500305,0.27033379673957825,0.28440189361572266,0.29607391357421875,0.3056054711341858,0.3133852481842041,0.31981781125068665,0.32523688673973083,0.3299073278903961,0.3340216875076294,0.33771875500679016,0.3410947918891907,0.34419476985931396,0.3470461964607239,0.34969255328178406,0.352131724357605,0.35437992215156555,0.35643893480300903,0.3583187162876129,0.3600388467311859,0.36164426803588867,0.3631650507450104,0.364652156829834,0.3661402463912964,0.3676421344280243,0.36916327476501465,0.3707038164138794,0.37224894762039185,0.3737865090370178,0.37529629468917847,0.37678205966949463,0.3782220184803009,0.3795859217643738,0.38083529472351074,0.3819291889667511,0.38285931944847107,0.383620947599411,0.38423314690589905,0.3846887946128845,0.3849632740020752,0.38500097393989563,0.38477277755737305,0.3842974901199341,0.38362500071525574,0.38287821412086487,0.38221466541290283,0.3818063735961914,0.38182181119918823,0.3824206292629242,0.3841286301612854,0.3865492045879364,0.3896803855895996,0.3935279846191406,0.39808085560798645,SD
VN_BS_1-9_1-12_20250419_raw_vnir_cube_top_right_mean_spectrum,VN_WW_BS_1-10_20250419_raw_vnir,0.3167450428009033,0.2646327614784241,0.216940775513649,0.17366580665111542,0.13481022417545319,0.10037236660718918,0.05683780461549759,0.024063898250460625,0.01029041688889265,0.010310059413313866,0.012808854691684246,0.014546230435371399,0.015737619251012802,0.016624830663204193,0.017227156087756157,0.017556285485625267,0.0176712553948164,0.017741404473781586,0.018058449029922485,0.0190178994089365,0.02111135609447956,0.024675754830241203,0.029679125174880028,0.03572491183876991,0.042228080332279205,0.04854109510779381,0.05408662185072899,0.058375801891088486,0.06107751280069351,0.06207099184393883,0.06145669147372246,0.05949249863624573,0.05649934336543083,0.05282330513000488,0.04884573444724083,0.044985152781009674,0.04157377406954765,0.03874317184090614,0.03642987087368965,0.034447893500328064,0.032622821629047394,0.030880730599164963,0.029207970947027206,0.027597354725003242,0.026045721024274826,0.024556169286370277,0.023133493959903717,0.02177230641245842,0.020488087087869644,0.019376371055841446,0.0186338871717453,0.01849038526415825,0.01912987045943737,0.020796582102775574,0.024010594934225082,0.029585326090455055,0.03844849765300751,0.05148953199386597,0.06947333365678787,0.09292756021022797,0.12196820974349976,0.15611904859542847,0.19424478709697723,0.23467670381069183,0.27551695704460144,0.3148224651813507,0.350845605134964,0.38230153918266296,0.40853044390678406,0.42950066924095154,0.44569826126098633,0.4579753577709198,0.46728065609931946,0.4744504988193512,0.48005977272987366,0.48448818922042847,0.4879946708679199,0.490752637386322,0.4928910434246063,0.4944695830345154,0.49553948640823364,0.49618127942085266,0.4965403974056244,0.49674397706985474,0.49687713384628296,0.4969760477542877,0.49705323576927185,0.4971250593662262,0.49721428751945496,0.4973292052745819,0.49744948744773865,0.4975791275501251,0.4977096915245056,0.4978402554988861,0.4979362189769745,0.4979662597179413,0.4978714883327484,0.49760520458221436,0.497129887342453,0.49640148878097534,0.49538350105285645,0.49404221773147583,0.492326945066452,0.49018171429634094,0.48756060004234314,0.4844238758087158,0.4807874858379364,0.47677457332611084,0.4725591242313385,0.4683753550052643,0.4645144045352936,0.4612763226032257,0.45890194177627563,0.4575444757938385,0.45719343423843384,0.45733606815338135,0.4582374095916748,0.4598918855190277,0.46230366826057434,0.4654693901538849,WW
VN_BS_2-17_2-20_20250417_raw_vnir_cube_bottom_left_mean_spectrum,VN_MD_BS_2-19_20250417_raw_vnir,0.3335488736629486,0.268282413482666,0.21036311984062195,0.15979354083538055,0.11657141894102097,0.08069751411676407,0.04054320603609085,0.01614530384540558,0.011996142566204071,0.016125325113534927,0.01824774220585823,0.019307615235447884,0.019862085580825806,0.020187458023428917,0.02046368457376957,0.020834747701883316,0.0214152280241251,0.02240053564310074,0.02414330281317234,0.02706950530409813,0.03164118900895119,0.03813879191875458,0.046330731362104416,0.055580902844667435,0.06503911316394806,0.07387476414442062,0.08135498315095901,0.08690331876277924,0.09019429236650467,0.0911942571401596,0.090089812874794,0.08722523599863052,0.08303885906934738,0.07794811576604843,0.07246172428131104,0.06716611981391907,0.06250179558992386,0.058618929237127304,0.055406153202056885,0.0526106134057045,0.050008706748485565,0.04753625765442848,0.045196790248155594,0.04296743497252464,0.04082617163658142,0.03878133371472359,0.036854781210422516,0.035029590129852295,0.033319950103759766,0.031857289373874664,0.030896225944161415,0.030727524310350418,0.03165231645107269,0.03417807072401047,0.0391807034611702,0.04775727540254593,0.060907140374183655,0.07928843051195145,0.10315101593732834,0.13227656483650208,0.16586171090602875,0.20252376794815063,0.2405095398426056,0.27806392312049866,0.3136780261993408,0.3460969626903534,0.37438398599624634,0.39806875586509705,0.4171864986419678,0.4321732223033905,0.44368693232536316,0.45250335335731506,0.45934537053108215,0.46481189131736755,0.46929454803466797,0.4730548560619354,0.4762718975543976,0.4790748357772827,0.4815559983253479,0.4837568998336792,0.4856712818145752,0.48732706904411316,0.4887794256210327,0.49005645513534546,0.49116969108581543,0.4921039938926697,0.49287691712379456,0.4935319721698761,0.49414294958114624,0.49476948380470276,0.4954688549041748,0.49626269936561584,0.4971674084663391,0.49816665053367615,0.4991934299468994,0.5001919865608215,0.5010914206504822,0.5018584728240967,0.5024756193161011,0.5029364228248596,0.5032076835632324,0.5032612085342407,0.5030274391174316,0.502476692199707,0.5015995502471924,0.5004087090492249,0.49894481897354126,0.49725475907325745,0.4953915774822235,0.49338778853416443,0.49124979972839355,0.48906439542770386,0.48707982897758484,0.4856671690940857,0.48524874448776245,0.48631057143211365,0.4883808493614197,0.4914533495903015,0.49553486704826355,0.5006272196769714,MD
VN_BS_3-5_3-8__20250415_raw_vnir_cube_top_left_mean_spectrum,VN_MD_BS_3-5_20250415_raw_vnir,0.3386082947254181,0.27580422163009644,0.2196243852376938,0.17007136344909668,0.12714438140392303,0.09084143489599228,0.048496391624212265,0.020185809582471848,0.01356504112482071,0.017041979357600212,0.01961577869951725,0.020987017080187798,0.021716685965657234,0.022174937650561333,0.022484660148620605,0.02275884337723255,0.02312871441245079,0.02377549186348915,0.02502444013953209,0.027292825281620026,0.031032226979732513,0.03652730584144592,0.043661657720804214,0.05191062018275261,0.060500603169202805,0.06866153329610825,0.07569611072540283,0.08103089034557343,0.08432048559188843,0.0854761153459549,0.08464832603931427,0.08216787874698639,0.07843592762947083,0.07386326789855957,0.06892434507608414,0.06415301561355591,0.059954091906547546,0.05646520107984543,0.053585756570100784,0.05107049271464348,0.04871079698204994,0.04644777998328209,0.044295378029346466,0.04225730150938034,0.04033411666750908,0.03853530064225197,0.03686641901731491,0.035305894911289215,0.033858947455883026,0.032639868557453156,0.03189060091972351,0.03188082203269005,0.03285985440015793,0.035265594720840454,0.039904117584228516,0.04781360924243927,0.05996103212237358,0.07704123109579086,0.09939830005168915,0.126953586935997,0.1590842604637146,0.19456472992897034,0.2317332625389099,0.26886704564094543,0.30444803833961487,0.3371707797050476,0.3660125732421875,0.39040184020996094,0.4102659821510315,0.42600980401039124,0.43828243017196655,0.4478271007537842,0.45534151792526245,0.4613848030567169,0.46637627482414246,0.4705749452114105,0.47414785623550415,0.47722092270851135,0.4798556864261627,0.4820946156978607,0.4839525520801544,0.48547354340553284,0.4867273271083832,0.4878131151199341,0.48882150650024414,0.4898105561733246,0.4907935857772827,0.49176639318466187,0.4927197992801666,0.4936349093914032,0.494498074054718,0.49528446793556213,0.49600744247436523,0.4966621994972229,0.4972599744796753,0.4978073835372925,0.49831512570381165,0.4987499713897705,0.49913012981414795,0.49944254755973816,0.4997204542160034,0.49992474913597107,0.5000302195549011,0.49996471405029297,0.4996383786201477,0.49897441267967224,0.49790507555007935,0.49641841650009155,0.4945674538612366,0.49248313903808594,0.49036580324172974,0.48844072222709656,0.48692765831947327,0.48596423864364624,0.4856507480144501,0.4859082102775574,0.48671722412109375,0.48808255791664124,0.4899822473526001,0.4924342632293701,MD
VN_BS_1-9_1-12_20250422_raw_vnir_cube_top_right_mean_spectrum,VN_WW_BS_1-10_20250422_raw_vnir,0.29155001044273376,0.23845572769641876,0.19065333902835846,0.14814309775829315,0.11092639714479446,0.07900167256593704,0.04044169560074806,0.013766534626483917,0.0057090348564088345,0.00881545152515173,0.011056171730160713,0.012241166085004807,0.013109822757542133,0.013743004761636257,0.014149494469165802,0.014377471059560776,0.014491605572402477,0.014670119620859623,0.015171649865806103,0.016314292326569557,0.01852344535291195,0.022084975615143776,0.02692592144012451,0.03266685828566551,0.03875378519296646,0.04459221288561821,0.049640778452157974,0.05348895862698555,0.05586171895265579,0.0566769503057003,0.05603848025202751,0.054179996252059937,0.05140024423599243,0.048012495040893555,0.04435049742460251,0.040788862854242325,0.037634801119565964,0.035006843507289886,0.03284246101975441,0.030976474285125732,0.029252642765641212,0.02760908007621765,0.02603929117321968,0.024524273350834846,0.023051338270306587,0.021631473675370216,0.020282872021198273,0.019015854224562645,0.017861105501651764,0.01691453903913498,0.01635102741420269,0.016358787193894386,0.017093300819396973,0.018775206059217453,0.02187366411089897,0.027125541120767593,0.03537826985120773,0.047444649040699005,0.0640258714556694,0.08563625812530518,0.112456776201725,0.1441693753004074,0.17986227571964264,0.2181207686662674,0.2572315037250519,0.2953851819038391,0.3308652341365814,0.3623192608356476,0.3889673948287964,0.41065648198127747,0.42780253291130066,0.4411652684211731,0.4516202509403229,0.4599316716194153,0.46664541959762573,0.4721662402153015,0.4767804741859436,0.48069024085998535,0.4840202033519745,0.48683783411979675,0.48920056223869324,0.4911596477031708,0.49278703331947327,0.49415987730026245,0.49530407786369324,0.49624329805374146,0.49698081612586975,0.4975557029247284,0.4979736804962158,0.49824807047843933,0.49841544032096863,0.49850425124168396,0.4985584318637848,0.4985942542552948,0.4986399710178375,0.49868467450141907,0.49870389699935913,0.4986793100833893,0.49856725335121155,0.49831005930900574,0.49782487750053406,0.4970012903213501,0.4957248270511627,0.49387460947036743,0.491320937871933,0.4879951775074005,0.48390498757362366,0.4791545867919922,0.47399377822875977,0.46872085332870483,0.46371328830718994,0.45930245518684387,0.4557330906391144,0.4531267583370209,0.4514617323875427,0.45038023591041565,0.4500511884689331,0.45047998428344727,0.4516552686691284,0.4535849392414093,WW
VN_BS_3-1_3-4_20250417_raw_vnir_cube_top_left_mean_spectrum,VN_MD_BS_3-1_20250417_raw_vnir,0.3653072118759155,0.2974322736263275,0.2366405874490738,0.18293718993663788,0.13631953299045563,0.09678880870342255,0.05079130828380585,0.02053445391356945,0.01217250432819128,0.01464269682765007,0.016707804054021835,0.017675824463367462,0.01820867694914341,0.018644504249095917,0.019245920702815056,0.02002544328570366,0.02097691036760807,0.02217571996152401,0.024071240797638893,0.027090108022093773,0.031708911061286926,0.03819873929023743,0.04633484408259392,0.05547159165143967,0.06473273038864136,0.07332158088684082,0.08054594695568085,0.08582232147455215,0.08889780193567276,0.08973976969718933,0.08853883296251297,0.0856439396739006,0.08147016167640686,0.07644620537757874,0.07108074426651001,0.06596106290817261,0.061509888619184494,0.05783195048570633,0.05478731542825699,0.052108827978372574,0.049585506319999695,0.04716692119836807,0.044869840145111084,0.04268981143832207,0.04061679542064667,0.03866442292928696,0.03682937100529671,0.03508283197879791,0.03344213590025902,0.03205086663365364,0.03117263875901699,0.031099148094654083,0.03211795166134834,0.0347248874604702,0.03978627920150757,0.048350706696510315,0.06134605407714844,0.07941051572561264,0.10282783955335617,0.1314438283443451,0.16456621885299683,0.20094925165176392,0.23895953595638275,0.2769011855125427,0.3132166862487793,0.34652912616729736,0.37577298283576965,0.400382399559021,0.4203045964241028,0.4359256327152252,0.4479134976863861,0.45708948373794556,0.4642238914966583,0.4698769450187683,0.4744168519973755,0.4780908524990082,0.48108813166618347,0.4835851490497589,0.4856749475002289,0.48739859461784363,0.4887621998786926,0.48978665471076965,0.49052828550338745,0.491046279668808,0.4914069175720215,0.4916593134403229,0.4918755292892456,0.49213704466819763,0.492496520280838,0.49299195408821106,0.49361827969551086,0.4943341016769409,0.49513277411460876,0.4959808588027954,0.4968276917934418,0.49762994050979614,0.4983387887477875,0.4989014267921448,0.4992671310901642,0.49938592314720154,0.4992077648639679,0.49868208169937134,0.4977457523345947,0.4963167905807495,0.4943404495716095,0.491751492023468,0.4885880947113037,0.4849357008934021,0.48096588253974915,0.4769050180912018,0.47301849722862244,0.469547837972641,0.4666762053966522,0.46452414989471436,0.46310940384864807,0.4622649848461151,0.4620431363582611,0.46243947744369507,0.46345505118370056,0.4650890827178955,MD
VN_BS_1-5_1-8_20250417_raw_vnir_cube_bottom_right_mean_spectrum,VN_WW_BS_1-8_20250417_raw_vnir,0.3211033046245575,0.26569193601608276,0.21552592515945435,0.17060540616512299,0.13093285262584686,0.09650658071041107,0.05418635904788971,0.024164410308003426,0.013448254205286503,0.015307814814150333,0.018094424158334732,0.019579915329813957,0.02040901593863964,0.02088545449078083,0.021160032600164413,0.021325193345546722,0.021474257111549377,0.021777108311653137,0.02251424640417099,0.024088626727461815,0.02702108956873417,0.031693100929260254,0.038039375096559525,0.045614250004291534,0.05371452495455742,0.06159139797091484,0.06854555010795593,0.07395792752504349,0.07740288972854614,0.0787300392985344,0.07807661592960358,0.07575321197509766,0.07214948534965515,0.06768421828746796,0.06282300502061844,0.05808607116341591,0.0538908950984478,0.05039834603667259,0.047530315816402435,0.04506867751479149,0.042807143181562424,0.04065404459834099,0.03859059140086174,0.03660483658313751,0.034678928554058075,0.032812245190143585,0.031001659110188484,0.029226547107100487,0.027501540258526802,0.02594284527003765,0.024780811741948128,0.02429342083632946,0.024724205955863,0.026392854750156403,0.02994384616613388,0.036336444318294525,0.04659244418144226,0.06160299852490425,0.082033172249794,0.10820993781089783,0.13994738459587097,0.17639939486980438,0.21606488525867462,0.2570524513721466,0.2974373996257782,0.33543601632118225,0.36953896284103394,0.39872708916664124,0.4226081073284149,0.44137904047966003,0.4557071924209595,0.4664735496044159,0.4745826721191406,0.48074963688850403,0.485493540763855,0.48916178941726685,0.4920407831668854,0.49431538581848145,0.49612271785736084,0.49753937125205994,0.49862781167030334,0.4994428753852844,0.5000299215316772,0.5004459619522095,0.5007409453392029,0.5009623169898987,0.5011381506919861,0.5013110041618347,0.5015057325363159,0.501729428768158,0.5019814968109131,0.5022374391555786,0.5024842619895935,0.5027218461036682,0.5029311776161194,0.5031050443649292,0.5031965970993042,0.5031735301017761,0.5029923915863037,0.5026143193244934,0.5019592046737671,0.5009438991546631,0.49949291348457336,0.49753811955451965,0.4950222969055176,0.49193504452705383,0.4882850646972656,0.4841585159301758,0.4797082543373108,0.4751409888267517,0.4706936776638031,0.4666093587875366,0.4630909264087677,0.46028023958206177,0.4582306742668152,0.4567556083202362,0.4558979868888855,0.4556676149368286,0.45606228709220886,0.457084059715271,WW
VN_BS_2-13_2-16_20250420_raw_vnir_cube_bottom_left_mean_spectrum,VN_DR_BS_2-15_20250420_raw_vnir,0.3230765163898468,0.2602830231189728,0.20453664660453796,0.15583586692810059,0.11417817324399948,0.07956545799970627,0.04045342281460762,0.01692325994372368,0.012541471980512142,0.016823556274175644,0.01913646049797535,0.0201987624168396,0.0207383930683136,0.02107958123087883,0.021356916055083275,0.02165711484849453,0.02205461822450161,0.02271672524511814,0.023937799036502838,0.026049921289086342,0.029465466737747192,0.034440383315086365,0.040845584124326706,0.04820222407579422,0.05581406131386757,0.06296879798173904,0.06906802207231522,0.07360266149044037,0.07625777274370193,0.07696747779846191,0.07590299844741821,0.07338143140077591,0.06977777183055878,0.06546729058027267,0.06087448075413704,0.05647462233901024,0.05263051018118858,0.04945248365402222,0.04683825001120567,0.04457034170627594,0.042464397847652435,0.04046563059091568,0.038582347333431244,0.03681207448244095,0.03513537719845772,0.033554550260305405,0.032078854739665985,0.030703946948051453,0.029454346746206284,0.02845042012631893,0.027905581519007683,0.028057541698217392,0.02911883406341076,0.03141555190086365,0.03559235855937004,0.04256352409720421,0.05328255146741867,0.06856231391429901,0.08896563202142715,0.11468668282032013,0.14543761312961578,0.18035352230072021,0.21803003549575806,0.25674986839294434,0.29476332664489746,0.3304350674152374,0.3624139130115509,0.3898327350616455,0.4123604893684387,0.4302152395248413,0.4440109431743622,0.45458561182022095,0.4628009498119354,0.4693372845649719,0.4746885895729065,0.4791915714740753,0.4830572307109833,0.48648035526275635,0.4895472228527069,0.49228018522262573,0.49466651678085327,0.4967067539691925,0.49846136569976807,0.500015377998352,0.5014120936393738,0.5026916861534119,0.5038686394691467,0.50495445728302,0.5059455633163452,0.506822943687439,0.507575511932373,0.5082247257232666,0.5088148713111877,0.5093766450881958,0.509951114654541,0.5105580687522888,0.5112126469612122,0.5118700861930847,0.5124921202659607,0.513033926486969,0.513444185256958,0.5136566162109375,0.513580858707428,0.5131374597549438,0.5122337937355042,0.5108370780944824,0.5089319348335266,0.5065669417381287,0.5038354992866516,0.500892698764801,0.49790892004966736,0.4951182007789612,0.4927927851676941,0.4912416636943817,0.490782231092453,0.49186137318611145,0.49405768513679504,0.49736934900283813,0.5017937421798706,0.5073307156562805,DR
