sample,class,cluster_0,cluster_1,cluster_2
SW_MD_3-8_20250414_raw_swir,MD,29.33398714558414,46.7890229593177,23.87698989509816
SW_MD_3-8_20250415_raw_swir,MD,26.576343702647293,49.93671450218379,23.48694179516891
SW_MD_3-8_20250416_raw_swir,MD,25.637892618414433,45.45568892402789,28.90641845755768
SW_MD_3-8_20250417_raw_swir,MD,21.58182507172889,42.172979410650164,36.24519551762095
SW_MD_3-8_20250418_raw_swir,MD,38.023737045524506,36.47433047166262,25.501932482812872
SW_MD_3-9_20250414_raw_swir,MD,27.563563234901807,53.5388151279473,18.89762163715089
SW_MD_3-9_20250415_raw_swir,MD,49.30134971448347,39.90526042567918,10.793389859837342
SW_MD_3-9_20250416_raw_swir,MD,54.45090871647016,32.509567694657534,13.039523588872298
SW_MD_3-9_20250417_raw_swir,MD,48.63697855858861,36.924816070865994,14.438205370545393
SW_MD_3-9_20250418_raw_swir,MD,38.10916374561843,40.94341512268402,20.947421131697546
SW_SD_3-10_20250419_raw_swir,SD,46.21959053710583,37.30134346283831,16.479066000055862
SW_SD_3-10_20250420_raw_swir,SD,53.98116438356164,29.973779965753423,16.04505565068493
SW_SD_3-10_20250421_raw_swir,SD,52.64206401045068,37.51469627694318,9.84323971260614
SW_SD_3-10_20250422_raw_swir,SD,43.45155213367188,46.404291915799824,10.144155950528297
SW_SD_3-10_20250423_raw_swir,SD,56.08465608465608,37.012766370564535,6.90257754477938
SW_SD_3-11_20250419_raw_swir,SD,52.034421688388356,28.53639707551882,19.42918123609282
SW_SD_3-11_20250420_raw_swir,SD,45.20994700366898,36.65154912352222,18.138503872808805
SW_SD_3-11_20250421_raw_swir,SD,53.72874629872707,36.634207393388074,9.637046307884855
SW_SD_3-11_20250422_raw_swir,SD,42.72821362036846,44.55806251293728,12.713723866694265
SW_SD_3-11_20250423_raw_swir,SD,45.21999707645081,47.10568630317205,7.674316620377137
SW_SD_3-12_20250419_raw_swir,SD,51.46952181887984,32.6686004350979,15.861877746022266
SW_SD_3-12_20250420_raw_swir,SD,43.71547130895966,36.90917573108749,19.375352959952856
SW_SD_3-12_20250421_raw_swir,SD,41.76648239148239,43.35841523341523,14.875102375102376
SW_SD_3-12_20250422_raw_swir,SD,39.65529832761265,39.728328342948956,20.6163733294384
SW_SD_3-12_20250423_raw_swir,SD,41.66968489677653,45.69721115537849,12.633103947844985
SW_SD_3-13_20250419_raw_swir,SD,43.620824488883926,42.14426693479314,14.234908576322944
SW_SD_3-13_20250420_raw_swir,SD,43.32346890901873,44.214876033057855,12.461655057923418
SW_SD_3-13_20250421_raw_swir,SD,51.05406795079698,41.23521733971443,7.710714709488589
SW_SD_3-13_20250422_raw_swir,SD,36.58074850735401,53.23285277413717,10.18639871850881
SW_SD_3-13_20250423_raw_swir,SD,33.16925494546127,55.72425586984655,11.10648918469218
SW_SD_3-14_20250419_raw_swir,SD,29.656390813267958,47.92067808722235,22.422931099509697
SW_SD_3-14_20250420_raw_swir,SD,36.57412632133318,46.64635293232517,16.779520746341646
SW_SD_3-14_20250421_raw_swir,SD,39.87571452290031,49.97509546737506,10.149190009724627
SW_SD_3-14_20250422_raw_swir,SD,44.04408901668314,44.07703597208494,11.878875011231917
SW_SD_3-14_20250423_raw_swir,SD,33.76977125700313,51.80920543535456,14.421023307642306
SW_SD_3-15_20250419_raw_swir,SD,36.47740605112526,45.42610303267323,18.096490916201518
SW_SD_3-15_20250420_raw_swir,SD,48.20562365396614,38.13175532878449,13.66262101724936
SW_SD_3-15_20250421_raw_swir,SD,49.62006915842566,42.09193225117283,8.287998590401516
SW_SD_3-15_20250422_raw_swir,SD,34.33758108766442,48.098766698289786,17.563652214045796
SW_SD_3-15_20250423_raw_swir,SD,35.46620358001603,46.23519458544839,18.298601834535578
SW_SD_3-16_20250419_raw_swir,SD,39.484670580560994,43.06153511632964,17.453794303109373
SW_SD_3-16_20250420_raw_swir,SD,33.71919241324964,43.00970082334719,23.271106763403168
SW_SD_3-16_20250421_raw_swir,SD,42.567694093854165,43.64256020373769,13.78974570240815
SW_SD_3-16_20250422_raw_swir,SD,34.77969134421829,47.80138671438157,17.418921941400136
SW_SD_3-16_20250423_raw_swir,SD,42.684098185699035,41.76627534685166,15.549626467449308
SW_SD_3-17_20250419_raw_swir,SD,31.980705918382974,44.38978638695353,23.629507694663502
SW_SD_3-17_20250420_raw_swir,SD,27.482890466857306,44.44783600552646,28.069273527616232
SW_SD_3-17_20250421_raw_swir,SD,27.763864660874972,46.04915456225496,26.186980776870065
SW_SD_3-17_20250422_raw_swir,SD,35.68192325473879,35.33364154723378,28.98443519802743
SW_SD_3-17_20250423_raw_swir,SD,32.7563728685628,37.60764401139054,29.63598312004666
SW_SD_3-18_20250419_raw_swir,SD,27.798973005299953,48.88536016992844,23.315666824771608
SW_SD_3-18_20250420_raw_swir,SD,34.22656822610343,43.037952054916964,22.735479718979605
SW_SD_3-18_20250421_raw_swir,SD,46.189630544724544,34.310697602594296,19.499671852681157
SW_SD_3-18_20250422_raw_swir,SD,53.79077011944794,30.24157778557135,15.96765209498071
SW_SD_3-18_20250423_raw_swir,SD,38.93672430377965,42.268258921239706,18.795016774980645
SW_SD_3-19_20250419_raw_swir,SD,36.72200460113163,40.17285332338494,23.10514207548343
SW_SD_3-19_20250420_raw_swir,SD,30.793133746222917,43.7948695968969,25.41199665688018
SW_SD_3-19_20250421_raw_swir,SD,38.72390768181909,35.38729923201861,25.8887930861623
SW_SD_3-19_20250422_raw_swir,SD,34.325670728047534,36.586439389392396,29.08788988256007
SW_SD_3-19_20250423_raw_swir,SD,37.87605686146985,33.4925206726749,28.631422465855245
SW_SD_3-1_20250419_raw_swir,SD,30.00798344656793,42.20962249702657,27.782394056405497
SW_SD_3-1_20250420_raw_swir,SD,29.560237556561088,45.65716911764706,24.782593325791854
SW_SD_3-1_20250421_raw_swir,SD,45.754950024702616,34.539961235891006,19.705088739406378
SW_SD_3-1_20250422_raw_swir,SD,59.10989793496321,31.312603845240922,9.57749821979587
SW_SD_3-1_20250423_raw_swir,SD,48.55336737174812,43.27741308047654,8.169219547775347
SW_SD_3-20_20250419_raw_swir,SD,25.42893234621596,42.89163561937351,31.679432034410524
SW_SD_3-20_20250420_raw_swir,SD,34.270177796786214,39.19064784831266,26.539174354901125
SW_SD_3-20_20250421_raw_swir,SD,30.14586709886548,37.43314424635332,32.420988654781205
SW_SD_3-20_20250422_raw_swir,SD,33.8795033584368,40.014247913698355,26.106248727864852
SW_SD_3-20_20250423_raw_swir,SD,31.58414508237195,45.318041028863846,23.097813888764197
SW_SD_3-2_20250419_raw_swir,SD,18.345546205888414,44.26619689274537,37.38825690136622
SW_SD_3-2_20250420_raw_swir,SD,33.51431577365297,35.637258585706775,30.848425640640265
SW_SD_3-2_20250421_raw_swir,SD,38.19308545335943,37.65288649706458,24.154028049575995
SW_SD_3-2_20250422_raw_swir,SD,49.6266839798734,29.63534058323865,20.73797543688795
SW_SD_3-2_20250423_raw_swir,SD,47.25306370588424,39.228234089527405,13.51870220458836
SW_SD_3-3_20250419_raw_swir,SD,24.386108335604202,50.37393647621643,25.23995518817937
SW_SD_3-3_20250420_raw_swir,SD,31.14862149344908,44.866168314444174,23.98521019210674
SW_SD_3-3_20250421_raw_swir,SD,33.27610714219785,46.05969983939746,20.66419301840468
SW_SD_3-3_20250422_raw_swir,SD,47.30552998099865,43.285862602597504,9.408607416403846
SW_SD_3-3_20250423_raw_swir,SD,40.83684412102643,46.75411719647645,12.409038682497126
SW_SD_3-4_20250419_raw_swir,SD,20.97834828820589,36.94825982054153,42.073391891252584
SW_SD_3-4_20250420_raw_swir,SD,22.86386642511626,43.60047064975814,33.5356629251256
SW_SD_3-4_20250421_raw_swir,SD,32.21813257404771,43.600472238619396,24.181395187332893
SW_SD_3-4_20250422_raw_swir,SD,31.536901935640387,52.13752231098481,16.325575753374807
SW_SD_3-4_20250423_raw_swir,SD,33.054755043227665,48.89965941839141,18.045585538380926
SW_SD_3-5_20250419_raw_swir,SD,44.357058592213924,45.95949665749115,9.683444750294926
SW_SD_3-5_20250420_raw_swir,SD,45.67841622404635,45.77498792853694,8.546595847416707
SW_SD_3-5_20250421_raw_swir,SD,58.359448448762144,37.809464117831396,3.8310874334064557
SW_SD_3-5_20250422_raw_swir,SD,55.77631640315283,36.877944125740406,7.345739471106757
SW_SD_3-5_20250423_raw_swir,SD,48.94637223974763,45.23659305993691,5.817034700315457
SW_SD_3-6_20250419_raw_swir,SD,41.380525774709945,42.1941547951241,16.425319430165956
SW_SD_3-6_20250420_raw_swir,SD,49.49644962175709,40.57409384137003,9.929456536872882
SW_SD_3-6_20250421_raw_swir,SD,63.34661354581673,27.814324098953026,8.839062355230242
SW_SD_3-6_20250422_raw_swir,SD,49.58830604126191,32.49606809140531,17.91562586733278
SW_SD_3-6_20250423_raw_swir,SD,46.38854006790382,31.95665317892191,21.65480675317427
SW_SD_3-7_20250419_raw_swir,SD,52.84975161296972,34.12281244202585,13.02743594500443
SW_SD_3-7_20250420_raw_swir,SD,48.00796346176367,41.552875043916146,10.439161494320178
SW_SD_3-7_20250421_raw_swir,SD,50.43682025419628,40.77073941061104,8.792440335192685
SW_SD_3-7_20250422_raw_swir,SD,44.81054365733114,44.233937397034595,10.955518945634267
SW_SD_3-7_20250423_raw_swir,SD,44.62103903844243,46.59282805205125,8.786132909506309
SW_SD_3-8_20250419_raw_swir,SD,30.400669526101055,45.205216724204064,24.394113749694878
SW_SD_3-8_20250420_raw_swir,SD,27.91365254334596,45.12381827228538,26.962529184368663
SW_SD_3-8_20250421_raw_swir,SD,32.836782182331916,45.05526468877254,22.107953128895538
SW_SD_3-8_20250422_raw_swir,SD,33.95949681277148,46.5955886500818,19.444914537146726
SW_SD_3-8_20250423_raw_swir,SD,35.74784651527017,45.34064212999217,18.911511354737666
SW_SD_3-9_20250419_raw_swir,SD,54.88021930811563,29.960516356048362,15.15926433583601
SW_SD_3-9_20250420_raw_swir,SD,57.483255530748934,27.759285569311952,14.75745889993911
SW_SD_3-9_20250421_raw_swir,SD,57.88553747313225,33.26404799584288,8.850414531024873
SW_SD_3-9_20250422_raw_swir,SD,56.670679654153446,35.57787019809566,7.751450147750903
SW_SD_3-9_20250423_raw_swir,SD,47.4679270762998,43.18365968939906,9.348413234301148
SW_WW_1-10_20250414_raw_swir,WW,18.442352016294734,47.2690239239579,34.288624059747356
SW_WW_1-10_20250415_raw_swir,WW,27.93608326766964,48.72001612578109,23.343900606549266
SW_WW_1-10_20250416_raw_swir,WW,28.601334554494308,44.794256182127434,26.604409263378255
SW_WW_1-10_20250417_raw_swir,WW,26.92099046285764,50.163618864292594,22.915390672849767
SW_WW_1-10_20250418_raw_swir,WW,33.948457350272236,45.19927404718693,20.852268602540835
SW_WW_1-10_20250419_raw_swir,WW,26.53481991340618,45.97402185463023,27.491158231963585
SW_WW_1-10_20250420_raw_swir,WW,20.372469139584034,48.73342114129935,30.894109719116614
SW_WW_1-10_20250421_raw_swir,WW,20.61893707626793,52.462065890817414,26.91899703291466
SW_WW_1-10_20250422_raw_swir,WW,10.81267217630854,46.37770353437665,42.80962428931481
SW_WW_1-10_20250423_raw_swir,WW,9.934149167679394,48.78755334482661,41.278297487493994
SW_WW_1-11_20250414_raw_swir,WW,22.37906554399868,49.524517087667164,28.09641736833416
SW_WW_1-11_20250415_raw_swir,WW,44.5361183637946,37.32463011314186,18.139251523063535
SW_WW_1-11_20250416_raw_swir,WW,27.527509809127654,49.0338378027554,23.438652388116942
SW_WW_1-11_20250417_raw_swir,WW,30.317659255133144,46.835012146250136,22.84732859861672
SW_WW_1-11_20250418_raw_swir,WW,23.49756280464942,47.64154480689914,28.860892388451443
SW_WW_1-11_20250419_raw_swir,WW,19.46112212002011,42.75827393451836,37.780603945461536
SW_WW_1-11_20250420_raw_swir,WW,18.201918192954675,43.110042128536854,38.68803967850847
SW_WW_1-11_20250421_raw_swir,WW,20.169808116827983,45.93818984547461,33.8920020376974
SW_WW_1-11_20250422_raw_swir,WW,12.327025855842843,43.02036689296548,44.652607251191675
SW_WW_1-11_20250423_raw_swir,WW,15.644533811251476,41.606562632046746,42.748903556701784
SW_WW_1-12_20250414_raw_swir,WW,29.591953366098984,42.3232042845713,28.08484234932972
SW_WW_1-12_20250415_raw_swir,WW,21.411042944785276,50.253919563735515,28.33503749147921
SW_WW_1-12_20250416_raw_swir,WW,28.982800073978176,40.25522470871093,30.761975217310894
SW_WW_1-12_20250417_raw_swir,WW,38.55903269323651,38.64730276635078,22.793664540412703
SW_WW_1-12_20250418_raw_swir,WW,32.1669188500438,36.723739746754795,31.1093414032014
SW_WW_1-12_20250419_raw_swir,WW,25.18702442931518,38.97316780136163,35.83980776932319
SW_WW_1-12_20250420_raw_swir,WW,22.69759137722967,38.618968110958654,38.683440511811675
SW_WW_1-12_20250421_raw_swir,WW,28.68600974941208,39.83397966017225,31.480010590415674
SW_WW_1-12_20250422_raw_swir,WW,16.2036853576382,38.23921801730401,45.55709662505779
SW_WW_1-12_20250423_raw_swir,WW,25.448254651699216,39.93541442411195,34.61633092418884
SW_WW_1-13_20250414_raw_swir,WW,24.03755012759752,59.96536638716734,15.997083485235144
SW_WW_1-13_20250415_raw_swir,WW,40.61840790496281,51.17501202768218,8.20658006735502
SW_WW_1-13_20250416_raw_swir,WW,32.11888948618794,54.21818370992075,13.662926803891306
SW_WW_1-13_20250417_raw_swir,WW,46.43346653539507,42.68643462481419,10.880098839790737
SW_WW_1-13_20250418_raw_swir,WW,42.38718396677324,46.98058476447902,10.632231268747734
SW_WW_1-13_20250419_raw_swir,WW,37.18130903619493,44.33503301847363,18.483657945331437
SW_WW_1-13_20250420_raw_swir,WW,25.896399706098457,57.60286554004409,16.500734753857458
SW_WW_1-13_20250421_raw_swir,WW,40.77363982834679,40.64910122137862,18.577258950274587
SW_WW_1-13_20250422_raw_swir,WW,22.07686945808815,54.84770380456807,23.075426737343776
SW_WW_1-13_20250423_raw_swir,WW,27.380093169739517,41.637687815760124,30.982219014500362
SW_WW_1-14_20250414_raw_swir,WW,31.402580218326165,47.45616936817731,21.141250413496525
SW_WW_1-14_20250415_raw_swir,WW,45.402579548126845,38.67332356505852,15.924096886814636
SW_WW_1-14_20250416_raw_swir,WW,41.197701070781015,41.32256850603811,17.479730423180868
SW_WW_1-14_20250417_raw_swir,WW,54.4325290437891,35.5638963360143,10.003574620196604
SW_WW_1-14_20250418_raw_swir,WW,34.771611367356044,49.136206583015095,16.09218204962886
SW_WW_1-14_20250419_raw_swir,WW,24.170077307867214,47.14074579354252,28.68917689859027
SW_WW_1-14_20250420_raw_swir,WW,36.171767059981896,40.675570518826724,23.15266242119138
SW_WW_1-14_20250421_raw_swir,WW,33.636228705245976,40.216369543348115,26.14740175140591
SW_WW_1-14_20250422_raw_swir,WW,28.03881749267521,39.9321003922055,32.02908211511929
SW_WW_1-14_20250423_raw_swir,WW,23.192360163710777,40.643841042115916,36.1637987941733
SW_WW_1-15_20250414_raw_swir,WW,22.33903237540924,51.838850491087676,25.82211713350309
SW_WW_1-15_20250415_raw_swir,WW,28.274300558149328,52.09393758556534,19.631761856285323
SW_WW_1-15_20250416_raw_swir,WW,27.3138538506573,50.219099827913496,22.467046321429205
SW_WW_1-15_20250417_raw_swir,WW,38.81095031800166,45.701908009954835,15.487141672043506
SW_WW_1-15_20250418_raw_swir,WW,26.95193738275438,49.01028527071609,24.03777734652953
SW_WW_1-15_20250419_raw_swir,WW,29.730694837077813,41.553340276744535,28.71596488617765
SW_WW_1-15_20250420_raw_swir,WW,22.659425487584112,49.1751204016805,28.16545411073539
SW_WW_1-15_20250421_raw_swir,WW,36.36844114279003,40.091611122529876,23.539947734680094
SW_WW_1-15_20250422_raw_swir,WW,21.84017223910841,48.32035207700101,29.839475683890576
SW_WW_1-15_20250423_raw_swir,WW,24.82199015012164,37.511125615617395,37.66688423426096
SW_WW_1-16_20250414_raw_swir,WW,36.50435343437601,38.85843276362464,24.637213801999355
SW_WW_1-16_20250415_raw_swir,WW,42.43220588568451,33.92084456627625,23.646949548039238
SW_WW_1-16_20250416_raw_swir,WW,36.652449212910035,35.625714536980034,27.721836250109927
SW_WW_1-16_20250417_raw_swir,WW,43.58903935943211,33.93826717089557,22.472693469672322
SW_WW_1-16_20250418_raw_swir,WW,37.13880578948279,37.949817565581284,24.91137664493593
SW_WW_1-16_20250419_raw_swir,WW,34.51216413644159,36.33837261004891,29.149463253509495
SW_WW_1-16_20250420_raw_swir,WW,32.52494732238699,33.91046793623027,33.56458474138274
SW_WW_1-16_20250421_raw_swir,WW,36.0913244819151,34.594378375051924,29.31429714303297
SW_WW_1-16_20250422_raw_swir,WW,34.344893331214884,32.81527595221932,32.8398307165658
SW_WW_1-16_20250423_raw_swir,WW,18.346163002936276,41.384017141496706,40.26981985556702
SW_WW_1-17_20250414_raw_swir,WW,26.761284226688453,46.17428790771835,27.0644278655932
SW_WW_1-17_20250415_raw_swir,WW,39.5322746000735,52.23320502156798,8.234520378358512
SW_WW_1-17_20250416_raw_swir,WW,40.659693376633186,43.316214787402764,16.024091835964054
SW_WW_1-17_20250417_raw_swir,WW,35.70614810449813,43.580828913769395,20.71302298173247
SW_WW_1-17_20250418_raw_swir,WW,36.25497378892187,47.27625844754627,16.468767763531865
SW_WW_1-17_20250419_raw_swir,WW,35.83323589837812,39.65992416776629,24.506839933855584
SW_WW_1-17_20250420_raw_swir,WW,26.092880663108893,48.004022774092036,25.90309656279907
SW_WW_1-17_20250421_raw_swir,WW,37.17383375882763,37.93972348396936,24.88644275720301
SW_WW_1-17_20250422_raw_swir,WW,25.109021173750858,41.01297746020071,33.878001366048444
SW_WW_1-17_20250423_raw_swir,WW,36.530134323082365,31.437787203958994,32.032078472958645
SW_WW_1-18_20250414_raw_swir,WW,20.399992149319935,53.43565386351593,26.16435398716414
SW_WW_1-18_20250415_raw_swir,WW,34.337440717240185,47.90913225198692,17.753427030772894
SW_WW_1-18_20250416_raw_swir,WW,31.83673469387755,47.08074534161491,21.082519964507544
SW_WW_1-18_20250417_raw_swir,WW,32.97884795504215,48.632141742116765,18.389010302841086
SW_WW_1-18_20250418_raw_swir,WW,28.214349067100997,53.972682266049574,17.81296866684943
SW_WW_1-18_20250419_raw_swir,WW,22.975393767322384,48.04299330764551,28.981612925032106
SW_WW_1-18_20250420_raw_swir,WW,23.65828407307217,49.0749089937548,27.266806933173026
SW_WW_1-18_20250421_raw_swir,WW,28.422546065998738,42.36320325089329,29.214250683107966
SW_WW_1-18_20250422_raw_swir,WW,24.681376130404427,44.06182520740993,31.256798662185638
SW_WW_1-18_20250423_raw_swir,WW,21.58643112929084,44.74311143075471,33.67045743995445
SW_WW_1-19_20250414_raw_swir,WW,32.04426370532572,40.68780792992883,27.267928364745448
SW_WW_1-19_20250415_raw_swir,WW,45.508941777598494,32.81116937833356,21.67988884406795
SW_WW_1-19_20250416_raw_swir,WW,30.506993006993007,36.94862829478215,32.544378698224854
SW_WW_1-19_20250417_raw_swir,WW,34.3035003571793,40.01428717216042,25.68221247066027
SW_WW_1-19_20250418_raw_swir,WW,30.737951032033354,40.488650206749824,28.77339876121682
SW_WW_1-19_20250419_raw_swir,WW,24.01888349421405,40.689708111842485,35.29140839394346
SW_WW_1-19_20250420_raw_swir,WW,28.062578345027433,38.64750028489101,33.28992137008156
SW_WW_1-19_20250421_raw_swir,WW,23.844822875876513,43.582551680174845,32.57262544394864
SW_WW_1-19_20250422_raw_swir,WW,20.179925332631612,34.649606104961926,45.17046856240646
SW_WW_1-19_20250423_raw_swir,WW,18.896164639850326,41.62123802457985,39.48259733556982
SW_WW_1-1_20250414_raw_swir,WW,33.098816757275344,47.93532139430764,18.965861848417013
SW_WW_1-1_20250415_raw_swir,WW,46.66026632531513,48.816825786264154,4.522907888420716
SW_WW_1-1_20250416_raw_swir,WW,45.27161929894616,40.60139932984947,14.126981371204362
SW_WW_1-1_20250417_raw_swir,WW,39.07053475841977,43.09131434388107,17.83815089769915
SW_WW_1-1_20250418_raw_swir,WW,38.901661058753675,46.002649167948114,15.095689773298215
SW_WW_1-1_20250419_raw_swir,WW,32.25246296690056,44.93585654546743,22.811680487632007
SW_WW_1-1_20250420_raw_swir,WW,30.150357262884114,48.45039963762292,21.399243099492963
SW_WW_1-1_20250421_raw_swir,WW,37.64730470571212,37.85951994340927,24.493175350878605
SW_WW_1-1_20250422_raw_swir,WW,29.538490697160185,42.19761822029883,28.263891082540987
SW_WW_1-1_20250423_raw_swir,WW,34.068268949483446,36.04212535989777,29.889605690618794
SW_WW_1-20_20250414_raw_swir,WW,25.278797289666855,52.158032185206096,22.563170525127045
SW_WW_1-20_20250415_raw_swir,WW,25.90909090909091,54.06864564007421,20.022263450834878
SW_WW_1-20_20250416_raw_swir,WW,22.108606981071784,52.74148982161989,25.14990319730832
SW_WW_1-20_20250417_raw_swir,WW,31.552028818052065,51.00081560524706,17.447155576700876
SW_WW_1-20_20250418_raw_swir,WW,26.681107901947716,56.744797452417984,16.574094645634304
SW_WW_1-20_20250419_raw_swir,WW,27.443177087669635,52.02730830072434,20.52951461160603
SW_WW_1-20_20250420_raw_swir,WW,34.61797770426002,50.25792188651437,15.124100409225608
SW_WW_1-20_20250421_raw_swir,WW,35.88571994127641,48.65480098312522,15.45947907559837
SW_WW_1-20_20250422_raw_swir,WW,32.37643453312467,53.49341418883672,14.130151278038602
SW_WW_1-20_20250423_raw_swir,WW,32.16419284124567,52.32015261299553,15.515654545758798
SW_WW_1-2_20250414_raw_swir,WW,14.743089176948304,51.90730907387162,33.349601749180074
SW_WW_1-2_20250415_raw_swir,WW,23.396152336081666,50.34550451511583,26.258343148802517
SW_WW_1-2_20250416_raw_swir,WW,27.071180683748064,51.77582514952373,21.1529941667282
SW_WW_1-2_20250417_raw_swir,WW,31.17233356247687,47.91920046533764,20.9084659721855
SW_WW_1-2_20250418_raw_swir,WW,31.687249150972523,50.197591849336206,18.115158999691264
SW_WW_1-2_20250419_raw_swir,WW,28.499532432202667,44.06358922043697,27.436878347360366
SW_WW_1-2_20250420_raw_swir,WW,32.549223272793924,46.11025402110987,21.340522706096202
SW_WW_1-2_20250421_raw_swir,WW,29.293318802917263,43.08827227764272,27.618408919440018
SW_WW_1-2_20250422_raw_swir,WW,21.158335101706733,53.08151696122715,25.76014793706612
SW_WW_1-2_20250423_raw_swir,WW,30.39409364230198,43.2407100318678,26.36519632583022
SW_WW_1-3_20250414_raw_swir,WW,24.306503926254695,49.353448275862064,26.340047797883237
SW_WW_1-3_20250415_raw_swir,WW,33.20444748672599,51.10909662738423,15.686455885889774
SW_WW_1-3_20250416_raw_swir,WW,36.763433104940496,46.22610890732059,17.01045798773891
SW_WW_1-3_20250417_raw_swir,WW,35.31618812753215,45.96617932006342,18.71763255240444
SW_WW_1-3_20250418_raw_swir,WW,36.7262592833051,43.02703045082421,20.24671026587069
SW_WW_1-3_20250419_raw_swir,WW,32.25400309917356,43.16567665289256,24.580320247933884
SW_WW_1-3_20250420_raw_swir,WW,37.89018656150462,39.722432883361144,22.387380555134236
SW_WW_1-3_20250421_raw_swir,WW,30.53048443543931,40.41566893841714,29.05384662614355
SW_WW_1-3_20250422_raw_swir,WW,33.9703133238532,32.53870612107946,33.490980555067345
SW_WW_1-3_20250423_raw_swir,WW,25.50418627391065,40.29670598301045,34.1991077430789
SW_WW_1-4_20250414_raw_swir,WW,20.855359910966254,52.60741682896777,26.53722326006598
SW_WW_1-4_20250415_raw_swir,WW,27.302455237482576,50.99174439798435,21.705800364533076
SW_WW_1-4_20250416_raw_swir,WW,30.375637656515693,47.3385891688566,22.285773174627714
SW_WW_1-4_20250417_raw_swir,WW,25.50577349689995,50.74799491856431,23.746231584535753
SW_WW_1-4_20250418_raw_swir,WW,32.13668543397068,42.847984837504875,25.015329728524442
SW_WW_1-4_20250419_raw_swir,WW,30.22557322227555,38.26848941803038,31.505937359694077
SW_WW_1-4_20250420_raw_swir,WW,29.401508743461825,41.16073123996616,29.437760016572014
SW_WW_1-4_20250421_raw_swir,WW,32.3167803284987,35.494509012903016,32.18871065859828
SW_WW_1-4_20250422_raw_swir,WW,38.365564566437925,29.35830545000851,32.27612998355357
SW_WW_1-4_20250423_raw_swir,WW,25.139001686762043,36.39657649778222,38.464421815455744
SW_WW_1-5_20250414_raw_swir,WW,28.621265619383895,48.8952787703237,22.483455610292406
SW_WW_1-5_20250415_raw_swir,WW,56.77898221818764,36.047774158523346,7.173243623289012
SW_WW_1-5_20250416_raw_swir,WW,38.619746142737704,46.84350535836437,14.536748498897925
SW_WW_1-5_20250417_raw_swir,WW,45.07160588122971,40.01336643116288,14.91502768760741
SW_WW_1-5_20250418_raw_swir,WW,46.06604300474728,39.213906729963696,14.720050265289025
SW_WW_1-5_20250419_raw_swir,WW,39.538656621787936,35.44176332376086,25.0195800544512
SW_WW_1-5_20250420_raw_swir,WW,39.26022476196532,41.95927580232392,18.780499435710766
SW_WW_1-5_20250421_raw_swir,WW,36.98355871523831,38.9161307837182,24.100310501043488
SW_WW_1-5_20250422_raw_swir,WW,30.545964912280706,42.922105263157896,26.531929824561402
SW_WW_1-5_20250423_raw_swir,WW,29.49886428165815,42.96848381601363,27.53265190232822
SW_WW_1-6_20250414_raw_swir,WW,21.262384668927623,50.57239755342624,28.165217777646134
SW_WW_1-6_20250415_raw_swir,WW,24.42923576379749,50.39396332368167,25.176800912520843
SW_WW_1-6_20250416_raw_swir,WW,42.188422617229655,38.62928348909657,19.182293893673773
SW_WW_1-6_20250417_raw_swir,WW,26.46074730925813,53.26267903940928,20.276573651332598
SW_WW_1-6_20250418_raw_swir,WW,26.22062612225779,53.234444531189006,20.544929346553204
SW_WW_1-6_20250419_raw_swir,WW,23.107979992807874,50.585177678250346,26.306842328941777
SW_WW_1-6_20250420_raw_swir,WW,24.083047933038696,50.19255638136111,25.724395685600193
SW_WW_1-6_20250421_raw_swir,WW,24.793806466116816,46.98683452529823,28.21935900858496
SW_WW_1-6_20250422_raw_swir,WW,23.460043977228228,46.16102894665502,30.378927076116753
SW_WW_1-6_20250423_raw_swir,WW,19.059307604994324,41.91827468785471,39.022417707150964
SW_WW_1-7_20250414_raw_swir,WW,29.242679606615674,34.15257533383957,36.604745059544754
SW_WW_1-7_20250415_raw_swir,WW,35.60348751706993,40.4811092825379,23.91540320039217
SW_WW_1-7_20250416_raw_swir,WW,28.29714247652035,40.69806167987744,31.004795843602214
SW_WW_1-7_20250417_raw_swir,WW,27.14956647398844,41.75807934839727,31.092354177614297
SW_WW_1-7_20250418_raw_swir,WW,23.88170266112029,39.98803350618269,36.13026383269702
SW_WW_1-7_20250419_raw_swir,WW,20.208702436487165,34.74147879654763,45.0498187669652
SW_WW_1-7_20250420_raw_swir,WW,14.619093539054967,38.65885320080113,46.72205326014391
SW_WW_1-7_20250421_raw_swir,WW,20.137131790210226,40.45543997750914,39.40742823228064
SW_WW_1-7_20250422_raw_swir,WW,18.75871320724939,33.42057500591841,47.820711786832206
SW_WW_1-7_20250423_raw_swir,WW,14.295317992745199,36.0261060769457,49.6785759303091
SW_WW_1-8_20250414_raw_swir,WW,25.608356879869852,53.28709649798784,21.104546622142305
SW_WW_1-8_20250415_raw_swir,WW,28.791282659072014,53.72627407970848,17.482443261219508
SW_WW_1-8_20250416_raw_swir,WW,36.979669132097044,41.580019294672525,21.440311573230428
SW_WW_1-8_20250417_raw_swir,WW,37.30236291926983,42.5046246204321,20.19301246029807
SW_WW_1-8_20250418_raw_swir,WW,43.78112649808823,35.32435819169103,20.894515310220736
SW_WW_1-8_20250419_raw_swir,WW,34.40510830908503,38.99773682508891,26.597154865826063
SW_WW_1-8_20250420_raw_swir,WW,36.98468181350879,34.88914019396183,28.12617799252938
